Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
4275849461,L,IB,1,1,335,139664,152,21:00.0,2,22:00,521,521,521
4275849470,L,IB,1,3,2512,132023,152,31:00.0,5,6:00,521,521,521
427584948X,L,IB,1,1,300,558054,139,20:00.0,5,2:00,863,326,326
4275849499,L,IB,1,1,80,135534,120,22:00.0,5,9:00,409,422,422
4275849508,L,IB,1,1,112,125979,136,32:00.0,6,3:00,740,740,740
4275876797,L,IB,1,7,2765,559298,101,56:00.0,3,21:00,899,309,309
4275893113,L,IB,1,1,557,137490,147,08:00.0,2,23:00,889,813,813
4275893122,L,IB,1,2,655,137712,133,56:00.0,6,1:00,160,205,205
4275932062,L,IB,1,2,1051,116964,147,56:00.0,7,4:00,814,813,813
4275932071,L,IB,1,2,799,131666,140,08:00.0,6,6:00,414,402,402
4275932080,L,IB,1,2,706,125934,133,26:00.0,7,4:00,198,205,205
427593209X,L,IB,1,2,945,127339,150,14:00.0,7,7:00,515,531,531
4275932127,L,IB,1,1,128,PAMT180175,142,46:00.0,7,4:00,431,431,431
4275932136,L,IB,1,2,976,126703,142,20:00.0,7,7:00,431,431,431
4275932145,L,IB,1,6,3141,116964,147,19:00.0,7,5:00,814,813,813
4275932172,L,IB,1,1,344,131666,140,19:00.0,6,6:00,414,402,402
4275932181,L,IB,1,1,449,531059,116,13:00.0,6,3:00,250,250,250
4275932190,L,OB,1,1,31,R244210898,92,06:00.0,6,15:00,244,244,244
4275932219,L,IB,1,2,1032,134735,117,23:00.0,7,14:00,647,135,135
4275932228,L,IB,1,2,781,136849,109,41:00.0,7,7:00,347,347,347
4275932237,L,IB,1,5,2472,252252,132,23:00.0,7,7:00,414,402,740
4275932264,L,OB,1,2,836,125647,80,13:00.0,7,4:00,250,250,250
4275932273,L,OB,1,1,277,R244930182,92,46:00.0,7,4:00,244,244,244
4276544818,L,OB,1,1,174,249263,37,58:00.0,2,5:00,324,324,324
4277258745,L,OB,1,9,2193,128177,56,19:00.0,6,17:00,324,324,324
4277263118,L,OB,1,2,648,558451,56,38:00.0,2,7:00,324,324,324
4277263172,L,OB,1,4,1515,558451,56,23:00.0,2,7:00,324,324,324
4277263172,L,OB,1,4,1515,558451,45,26:00.0,2,7:00,324,324,324
4277263172,L,OB,1,4,1515,558451,45,22:00.0,2,7:00,324,324,324
4277263181,L,OB,1,6,2076,558451,47,16:00.0,2,8:00,324,324,324
4277884966,L,OB,1,1,694,126902,84,04:00.0,4,3:00,216,216,216
4277885011,L,OB,1,3,939,430563,82,51:00.0,6,3:00,216,216,216
4277918635,L,IB,1,3,1983,128766,133,50:00.0,5,7:00,205,205,205
4277918754,L,OB,1,3,1745,124186,84,31:00.0,2,5:00,216,216,216
427888790X,L,OB,1,2,364,T730211723,7,48:00.0,6,5:00,324,324,309
4278888029,L,OB,1,3,495,132493,7,36:00.0,2,0:00,324,324,324
427888812X,L,OB,1,2,527,122351,96,21:00.0,3,23:00,243,243,243
4278888359,L,OB,1,4,232,559552,82,25:00.0,6,23:00,216,216,216
427929325X,L,OB,1,1,195,430563,82,40:00.0,6,4:00,216,216,216
4279293332,L,OB,1,3,2500,128281,82,56:00.0,1,15:00,216,216,216
4279356454,L,OB,1,1,180,137458,17,43:00.0,6,4:00,324,324,324
4279509877,L,IB,1,1,106,138458,133,45:00.0,1,12:00,108,205,205
4280171629,L,IB,1,8,10520,T521525928,152,37:00.0,7,10:00,515,531,531
4280472340,L,OB,1,2,1790,135763,90,57:00.0,5,0:00,355,355,355
4281756958,L,OB,1,1,208,135423,83,20:00.0,6,10:00,857,857,857
4282869168,L,OB,1,1,178,129785,49,45:00.0,6,23:00,324,324,324
4283006154,L,OB,1,2,705,119103,9,39:00.0,3,23:00,324,324,324
4283006677,L,CTY,1,1,777,131324,173,39:00.0,7,4:00,682,653,653
4283006778,L,OB,1,2,1305,139935,9,31:00.0,5,5:00,324,324,324
4283007584,L,OB,1,1,477,128817,1,37:00.0,2,5:00,324,324,324
4283007887,L,OB,1,1,270,138386,84,58:00.0,6,10:00,216,216,216
4283086436,L,OB,1,1,699,128864,99,33:00.0,2,19:00,261,261,261
428308661X,L,OB,1,1,740,131798,99,15:00.0,2,19:00,261,261,261
4283086629,L,OB,1,1,730,290210,99,03:00.0,5,19:00,261,261,261
4283086638,L,IB,1,1,696,133560,133,48:00.0,2,22:00,289,205,205
428310014X,L,IB,1,1,68,126757,132,56:00.0,7,22:00,650,653,653
4283100168,L,IB,1,2,336,290772,111,35:00.0,7,8:00,303,309,309
4283100222,L,IB,1,2,405,136483,134,48:00.0,7,20:00,423,423,423
4283102092,L,IB,1,2,605,261391,138,03:00.0,6,11:00,411,411,411
4283102110,L,IB,1,1,244,124332,132,20:00.0,3,6:00,682,653,653
428310212X,L,IB,1,1,170,123062,141,51:00.0,3,16:00,890,890,890
4283102139,L,IB,1,1,365,137541,138,23:00.0,4,17:00,411,411,411
4284035516,L,OB,1,1,560,125187,86,25:00.0,2,4:00,356,356,356
4284035718,L,OB,1,1,406,130793,56,44:00.0,7,2:00,324,324,324
4288870254,L,OB,1,1,1590,133715,15,14:00.0,5,3:00,324,324,324
4289434911,L,OB,1,1,159,131879,18,16:00.0,1,21:00,324,324,324
4289435086,L,OB,1,1,340,131155,96,36:00.0,2,20:00,243,243,243
4289435351,L,OB,1,1,146,249378,96,35:00.0,6,20:00,243,243,243
4289435360,L,OB,1,2,1010,137251,30,30:00.0,5,14:00,324,324,324
4289435360,L,OB,1,2,1010,137251,30,56:00.0,6,1:00,324,324,324
4289435553,L,OB,1,1,90,R621975602,18,33:00.0,5,7:00,324,324,324
4289435984,L,OB,1,1,105,R621502484,24,18:00.0,1,22:00,324,324,324
4289436103,L,OB,1,1,171,202157,12,31:00.0,5,2:00,324,324,324
4289436177,L,OB,1,3,6485,132970,30,20:00.0,4,4:00,324,324,309
4289436709,L,IB,1,1,149,129707,142,01:00.0,4,9:00,244,244,431
4289436709,L,OB,1,1,149,129707,92,35:00.0,4,5:00,244,244,431
4289437057,L,OB,1,1,75,118534,16,44:00.0,6,7:00,324,324,324
4289437441,L,OB,1,1,112,251213,16,09:00.0,5,8:00,324,324,324
428943757X,L,OB,1,1,420,130449,7,00:00.0,6,5:00,324,324,324
4289437589,L,OB,1,1,220,280950,30,22:00.0,5,6:00,324,324,347
4289437634,L,OB,1,1,93,131163,94,15:00.0,5,21:00,322,322,322
4318023620,L,OB,1,1,139,290210,99,31:00.0,5,13:00,285,261,261
4318390690,L,OB,1,2,452,138770,96,41:00.0,1,18:00,243,243,243
4318390728,L,OB,1,19,3295,PASC634725,35,42:00.0,4,3:00,324,324,324
4318390764,L,OB,1,2,349,135708,99,38:00.0,2,7:00,261,261,261
4318390773,L,OB,1,7,1015,131544,33,37:00.0,2,0:00,324,324,324
4319329843,L,IB,1,12,2785,125593,136,13:00.0,1,17:00,250,250,250
4319721012,L,OB,1,8,4415,137337,88,39:00.0,3,3:00,245,245,245
4322158036,L,OB,1,4,2060,134743,54,07:00.0,4,4:00,324,324,324
4336332206,L,OB,1,1,693,132777,97,35:00.0,2,15:00,246,246,246
4337577222,L,IB,1,3,2060,132088,121,20:00.0,1,13:00,246,246,246
4337577269,L,OB,1,4,2505,119168,97,06:00.0,3,2:00,246,246,246
4461241213,L,OB,1,3,6355,138412,84,51:00.0,6,12:00,216,216,216
4461241240,L,OB,1,1,505,290562,82,05:00.0,4,23:00,216,216,216
4462622400,L,OB,1,1,319,123702,21,32:00.0,2,0:00,324,324,324
4462853209,L,IB,1,1,126,124044,132,49:00.0,6,11:00,682,653,653
4462864584,L,IB,1,7,13485,139539,117,03:00.0,4,23:00,112,135,135
4462864593,L,IB,1,1,1130,290260,142,14:00.0,6,21:00,431,431,431
4462928577,L,IB,1,2,553,134765,143,05:00.0,6,12:00,881,881,881
4463491153,L,OB,1,4,1985,124276,67,34:00.0,5,20:00,324,324,324
4463491180,L,OB,1,2,635,123731,67,01:00.0,5,1:00,324,324,324
4469904016,L,IB,1,1,150,131686,133,32:00.0,6,3:00,240,205,205
4469904328,L,IB,1,1,775,133485,133,42:00.0,4,16:00,268,205,205
4491056918,L,IB,1,1,345,139873,107,13:00.0,2,1:00,272,272,272
4491242506,L,OB,1,2,855,129707,54,30:00.0,7,19:00,324,324,324
4491288257,L,IB,1,1,170,PAMT151312,139,31:00.0,5,18:00,863,326,326
4492477851,L,IB,1,1,675,135103,147,20:00.0,3,23:00,814,813,813
449247787X,L,IB,1,2,2650,138023,139,22:00.0,5,21:00,326,326,326
4492869507,L,OB,1,1,240,139631,97,00:00.0,6,2:00,246,246,246
4493591639,L,OB,1,2,875,138412,84,24:00.0,6,11:00,216,216,216
4493592362,L,IB,1,1,328,125934,105,25:00.0,6,23:00,251,251,251
449359294X,L,OB,1,1,615,530929,82,15:00.0,4,4:00,216,216,216
4493593215,L,IB,1,1,279,125048,119,28:00.0,2,7:00,152,135,135
4493593563,L,OB,1,1,695,128666,82,35:00.0,5,14:00,216,216,216
4493601171,L,IB,1,11,7774,126042,101,29:00.0,4,23:00,873,875,309
4493601180,L,IB,1,6,4519,531109,111,31:00.0,4,21:00,394,309,309
4493601209,L,IB,1,2,1682,278466,121,42:00.0,4,22:00,153,153,153
4493601218,L,IB,1,2,1340,128450,147,22:00.0,5,23:00,889,813,813
4493601227,L,IB,1,1,530,430872,158,27:00.0,5,22:00,783,830,830
4493601254,L,IB,1,2,1309,261399,121,54:00.0,7,0:00,153,153,153
4493601263,L,CTY,1,6,2032,119541,176,31:00.0,7,3:00,610,881,326
4494163006,L,CTY,1,8,11333,119851,176,32:00.0,5,0:00,834,830,830
4494683315,L,IB,1,2,3656,139494,119,28:00.0,4,18:00,155,135,135
4494724428,L,IB,1,1,350,130824,151,06:00.0,4,20:00,875,875,875
4494724428,L,IB,1,1,350,130824,151,10:00.0,4,18:00,875,875,875
4494733109,L,IB,1,5,1500,261399,121,24:00.0,6,17:00,153,153,153
4494742688,L,IB,1,1,255,531109,111,35:00.0,4,21:00,309,309,309
4495358917,L,IB,1,2,2480,211349,138,41:00.0,5,18:00,411,411,411
4495805012,L,OB,1,4,1730,261057,90,51:00.0,5,5:00,355,355,355
4496273219,L,IB,1,4,1295,133598,133,23:00.0,3,5:00,175,205,205
4497110153,L,IB,1,2,531,138780,150,17:00.0,4,22:00,851,531,531
4497110162,L,IB,1,2,630,290273,150,10:00.0,4,22:00,851,531,531
4497110171,L,IB,1,3,2241,136453,150,17:00.0,6,22:00,851,531,531
4497110180,L,IB,1,4,757,125934,133,39:00.0,7,3:00,198,205,205
4497280956,L,OB,1,4,3812,560958,58,49:00.0,2,15:00,324,324,324
4497280974,L,OB,1,6,5530,128766,49,32:00.0,5,6:00,324,324,324
4497748602,L,IB,1,1,150,128153,138,14:00.0,6,1:00,411,411,411
4499576353,L,OB,1,2,819,130559,9,34:00.0,6,12:00,324,324,324
4499576537,L,OB,1,1,325,132647,9,31:00.0,3,4:00,324,324,324
4531459471,L,OB,1,4,7200,136586,82,54:00.0,3,14:00,216,216,216
4533442607,L,OB,1,1,265,131798,38,24:00.0,3,4:00,324,324,324
4533469052,L,OB,1,2,2468,132032,26,17:00.0,3,5:00,324,324,324
453492691X,L,IB,1,1,789,560926,132,26:00.0,7,14:00,682,653,653
453579096X,L,OB,1,1,160,202518,96,57:00.0,3,0:00,243,243,243
4535792701,L,OB,1,4,3170,136564,58,26:00.0,2,15:00,324,324,324
4535792710,L,OB,1,6,4795,136564,58,25:00.0,2,15:00,324,324,324
4535887860,L,OB,1,4,700,132056,37,34:00.0,6,1:00,324,324,324
4538515569,L,OB,1,1,1200,125276,96,34:00.0,5,10:00,243,243,243
4538515569,L,OB,1,1,1200,125276,96,38:00.0,5,16:00,243,243,243
4538542142,L,IB,1,1,71,140089,138,19:00.0,1,17:00,251,251,251
4542358593,L,OB,1,1,338,129514,6,06:00.0,3,2:00,324,324,324
4542546199,L,OB,1,1,170,139813,52,05:00.0,4,0:00,324,324,324
4542980827,L,IB,1,1,357,431009,132,27:00.0,3,20:00,682,653,653
4543101598,L,OB,1,2,945,137217,86,02:00.0,5,18:00,356,356,356
4543385690,L,IB,1,1,215,127126,119,01:00.0,3,23:00,177,135,135
4545741479,L,IB,1,1,1706,PAMT151312,139,11:00.0,3,21:00,569,326,326
4545741744,L,IB,1,2,651,135356,139,46:00.0,5,8:00,326,326,326
4545741818,L,IB,1,29,573,T326601140,128,44:00.0,1,20:00,326,326,326
4545741854,L,OB,1,290,1066,128504,95,33:00.0,1,20:00,272,272,272
4545741991,L,IB,1,2,1094,126601,139,00:00.0,7,9:00,326,326,326
4545741991,L,IB,1,2,1094,126601,139,31:00.0,7,4:00,326,326,326
4545771361,L,OB,1,1,50,132056,84,16:00.0,5,12:00,216,216,216
4547101849,L,OB,1,2,1313,132818,59,34:00.0,6,3:00,324,324,324
4547101903,L,OB,1,2,437,390236,57,38:00.0,2,10:00,324,324,324
4547120035,L,OB,1,1,583,430890,61,44:00.0,2,12:00,324,324,324
4547401112,L,OB,1,2,360,134462,84,51:00.0,5,23:00,216,216,216
4547609187,L,IB,1,2,1851,R621563342,148,31:00.0,5,21:00,581,621,621
4580804073,L,OB,1,4,10435,132686,34,44:00.0,3,5:00,324,324,324
4583930951,L,OB,1,1,275,124309,58,52:00.0,1,6:00,324,324,324
458393097X,L,OB,1,4,2528,281146,58,27:00.0,7,3:00,324,324,324
4584788778,L,OB,1,2,1463,133804,93,10:00.0,4,22:00,312,312,312
4587203561,L,OB,1,1,765,131011,49,10:00.0,7,19:00,324,324,324
4587203599,L,OB,1,1,1087,128359,49,13:00.0,6,17:00,324,324,324
4587864331,L,OB,1,1,306,132331,25,53:00.0,7,14:00,324,324,324
4588066228,L,OB,1,1,190,130907,44,08:00.0,5,3:00,324,324,324
4588077805,L,OB,1,2,888,135747,86,12:00.0,3,3:00,356,356,356
458808556X,L,OB,1,9,4854,430778,86,25:00.0,3,3:00,356,356,356
4588086522,L,OB,1,3,1189,129664,86,10:00.0,3,22:00,356,356,356
4588087310,L,OB,1,1,321,133560,86,08:00.0,2,18:00,356,356,356
4588100703,L,OB,1,1,200,127391,44,06:00.0,6,7:00,324,324,324
4588100923,L,OB,1,1,220,135689,44,26:00.0,3,3:00,324,324,324
4588106919,L,OB,1,3,3066,121248,86,46:00.0,7,10:00,356,356,356
4588106973,L,OB,1,1,368,128048,94,02:00.0,6,20:00,322,322,322
4588111007,L,OB,1,1,1915,135566,90,46:00.0,1,1:00,355,355,355
4588472788,L,IB,1,2,435,126293,138,58:00.0,5,0:00,411,411,411
4588524414,L,IB,1,2,600,135301,134,33:00.0,5,7:00,754,423,423
4590597915,L,OB,1,5,3015,126547,92,03:00.0,6,8:00,244,244,244
4590597924,L,OB,1,4,2220,126547,92,18:00.0,6,8:00,244,244,244
4591152443,L,IB,1,1,240,130559,151,28:00.0,7,3:00,801,875,875
4591171372,L,IB,1,1,68,134750,140,42:00.0,6,13:00,740,740,402
4591171381,L,IB,1,2,690,136203,134,34:00.0,6,11:00,754,423,423
4591171381,L,IB,1,2,690,136203,134,15:00.0,6,15:00,754,423,423
4591172674,L,IB,1,1,360,129759,140,35:00.0,2,10:00,700,402,402
4591172701,L,IB,1,1,425,129759,140,50:00.0,2,10:00,700,402,402
4591810436,L,OB,1,2,940,125980,56,41:00.0,3,7:00,324,324,218
459181050X,L,OB,1,1,75,135270,50,16:00.0,7,16:00,324,324,324
4591942885,L,IB,1,1,635,140325,133,29:00.0,3,23:00,160,205,205
459197132X,L,IB,1,1,542,127126,119,01:00.0,3,23:00,158,135,135
4592957186,L,OB,1,4,870,559408,86,20:00.0,4,11:00,356,356,356
4593378834,L,OB,1,1,250,136214,84,36:00.0,4,14:00,216,216,216
4593408965,L,OB,1,1,565,RENT48810,88,13:00.0,3,5:00,245,245,245
4593409158,L,IB,1,3,144,125916,116,21:00.0,1,14:00,312,312,312
4593423164,L,OB,1,3,7305,133250,94,32:00.0,7,12:00,322,322,322
4593423559,L,OB,1,1,120,128021,91,47:00.0,3,5:00,857,857,857
4593497212,L,OB,1,1,205,137937,2,16:00.0,3,22:00,324,324,324
4594245102,L,IB,1,5,3233,211558,139,27:00.0,5,2:00,326,326,326
4594245111,L,CTY,1,1,464,138139,173,33:00.0,7,11:00,531,531,531
4598099410,L,IB,1,3,1223,126293,138,39:00.0,4,8:00,411,411,411
4598099410,L,IB,1,3,1223,126293,138,34:00.0,4,15:00,411,411,411
4598099769,L,IB,1,3,1157,128106,138,30:00.0,2,3:00,411,411,411
4598699653,L,OB,1,1,1204,PAMT130265,49,12:00.0,2,23:00,324,324,324
4599113657,L,OB,1,2,380,T857191005,91,16:00.0,3,10:00,857,857,857
4599427395,L,IB,1,1,154,558245,101,28:00.0,1,9:00,626,309,309
4599427716,L,IB,1,1,62,137900,119,23:00.0,7,3:00,112,135,135
4599427725,L,OB,1,1,62,132069,91,34:00.0,7,1:00,213,857,857
4599427734,L,IB,1,1,62,137900,119,22:00.0,7,3:00,183,135,135
4599427743,L,IB,1,1,62,290917,143,49:00.0,7,1:00,819,881,881
4599427752,L,IB,1,1,62,137900,119,23:00.0,7,3:00,143,135,135
4599427761,L,IB,1,1,62,137900,119,23:00.0,7,3:00,184,135,135
4599538403,L,CTY,1,15,160,138139,173,27:00.0,7,11:00,854,531,531
4608517109,L,CTY,1,1,143,132785,174,34:00.0,6,18:00,705,422,422
4767619664,L,OB,1,2,2180,137391,91,26:00.0,4,16:00,290,857,857
4820487008,L,OB,1,5,2940,135566,90,51:00.0,7,13:00,355,355,355
4821752172,L,OB,1,6,1528,131982,86,06:00.0,2,12:00,356,356,356
4822590749,L,OB,1,3,1636,129682,31,26:00.0,7,7:00,324,324,324
4823138190,L,IB,1,5,795,133409,119,36:00.0,6,5:00,158,135,135
4823270044,L,IB,1,1,2021,R621923392,148,37:00.0,4,20:00,532,621,621
4823305978,L,IB,1,1,400,133451,117,23:00.0,3,23:00,135,135,135
4823305987,L,CTY,1,1,75,116843,170,03:00.0,3,19:00,432,422,422
4823391787,L,IB,1,4,3640,211185,124,24:00.0,4,8:00,671,653,653
4823391796,L,IB,1,1,360,134213,101,45:00.0,6,4:00,865,326,309
4823392135,L,IB,1,6,11495,122781,111,18:00.0,6,17:00,318,309,309
4823842769,L,IB,1,1,635,137135,146,29:00.0,4,13:00,547,621,621
4823958067,L,IB,1,2,892,129533,138,56:00.0,6,20:00,411,411,411
4824013406,L,OB,1,1,324,211147,96,16:00.0,2,11:00,243,243,243
4824490449,L,OB,1,1,480,127022,37,41:00.0,5,2:00,324,324,402
4824490449,L,OB,1,1,480,127022,32,29:00.0,6,0:00,324,324,402
4824490458,L,OB,1,1,130,127022,32,29:00.0,6,0:00,324,324,402
4824490458,L,OB,1,1,130,127022,37,40:00.0,5,2:00,324,324,402
4824523485,L,IB,1,1,96,125736,149,36:00.0,7,11:00,841,841,841
4825350227,L,IB,1,6,13745,126268,136,02:00.0,3,21:00,740,740,740
4825350227,L,IB,1,6,13745,126268,136,56:00.0,3,7:00,740,740,740
4825430370,L,IB,1,6,13500,211211,133,35:00.0,3,15:00,256,205,205
4826066464,L,IB,1,2,790,133112,107,21:00.0,4,18:00,202,202,202
4826066482,L,IB,1,5,3250,202373,107,25:00.0,2,19:00,202,202,202
4827818205,L,IB,1,8,2340,129601,105,27:00.0,2,9:00,251,251,251
4828702037,L,OB,1,1,665,131200,97,26:00.0,6,3:00,246,246,246
4890134164,L,OB,1,2,720,118534,50,25:00.0,6,5:00,324,324,324
4890196460,L,OB,1,1,420,T525256478,84,10:00.0,6,10:00,216,216,216
4891839476,L,OB,1,1,318,128666,82,47:00.0,5,13:00,216,216,216
4892592637,L,IB,1,1,504,126471,138,03:00.0,6,3:00,411,411,411
4892593499,L,IB,1,1,500,277828,150,40:00.0,1,6:00,411,411,411
4892593526,L,IB,1,1,500,261391,138,27:00.0,6,6:00,411,411,411
4892971459,L,OB,1,1,520,133670,29,35:00.0,6,10:00,324,324,355
4895067655,L,OB,1,1,110,261350,91,02:00.0,6,9:00,857,857,857
4895067655,L,OB,1,1,110,261350,91,27:00.0,6,8:00,857,857,857
489506925X,L,OB,1,1,110,127208,91,25:00.0,2,16:00,857,857,857
489507233X,L,OB,1,1,1400,530929,82,15:00.0,4,3:00,216,216,216
4896069755,L,OB,1,1,231,132545,88,30:00.0,4,23:00,245,245,245
4896069755,L,OB,1,1,231,132545,77,59:00.0,5,10:00,245,245,245
4896069847,L,OB,1,1,126,134924,19,31:00.0,4,6:00,324,324,324
4896147460,L,OB,1,5,6819,130996,97,29:00.0,5,7:00,246,246,246
4896148827,L,OB,1,3,4768,140070,97,26:00.0,3,12:00,246,246,246
4896148836,L,OB,1,8,12653,135960,97,50:00.0,5,13:00,246,246,246
4896548439,L,OB,1,1,40,290901,93,10:00.0,6,5:00,312,312,312
4896548924,L,OB,1,1,260,124274,93,35:00.0,6,9:00,312,312,312
4896549007,L,OB,1,1,50,132079,42,37:00.0,6,9:00,324,324,324
489761454X,L,IB,1,1,60,133779,156,02:00.0,5,15:00,511,511,511
4897622120,L,IB,1,1,73,119565,156,38:00.0,3,4:00,511,511,511
4898066659,L,IB,1,1,145,124094,133,56:00.0,6,3:00,268,205,205
4898113472,L,IB,1,3,2430,125934,133,14:00.0,7,9:00,268,205,205
4930525544,L,OB,1,1,1365,134950,86,03:00.0,1,18:00,356,356,356
4931858048,L,IB,1,7,148,118528,125,29:00.0,5,16:00,201,211,211
4931858102,L,OB,1,48,1605,124092,51,19:00.0,2,10:00,324,324,324
4932714434,L,IB,1,6,10220,128450,147,13:00.0,5,23:00,814,813,813
4932714443,L,IB,1,2,3266,131983,133,23:00.0,6,22:00,240,205,205
4932727203,L,IB,1,1,1455,125885,133,03:00.0,6,18:00,104,205,205
4932753329,L,IB,1,1,800,PAMT170056,142,32:00.0,4,18:00,431,431,431
493282767X,L,IB,1,1,221,125579,120,56:00.0,7,0:00,422,422,422
4932828641,L,IB,1,2,1456,127933,136,00:00.0,7,14:00,740,740,740
4932828650,L,IB,1,1,145,133297,136,20:00.0,5,1:00,740,740,740
493282866X,L,IB,1,1,3100,135534,120,32:00.0,5,1:00,422,422,422
4932828679,L,IB,1,1,657,135534,120,34:00.0,5,1:00,422,422,422
4932828688,L,IB,1,1,523,135534,120,32:00.0,5,1:00,422,422,422
4932828697,L,IB,1,2,593,128483,120,54:00.0,2,20:00,422,422,422
4932828706,L,IB,1,2,800,T402217967,120,34:00.0,3,23:00,422,422,422
4932828715,L,IB,1,8,2760,T730211725,134,50:00.0,4,21:00,740,740,402
4932828843,L,IB,1,1,210,T402217981,136,55:00.0,3,23:00,740,740,740
4932829604,L,IB,1,1,422,T402217981,136,55:00.0,3,23:00,740,740,740
4932933206,L,OB,1,3,1900,137251,92,06:00.0,5,21:00,244,244,244
4932933215,L,OB,1,2,785,530969,92,25:00.0,6,21:00,244,244,244
4933212606,L,OB,1,2,2927,290945,42,59:00.0,3,0:00,324,324,324
4933212808,L,OB,1,1,1490,133064,97,11:00.0,3,10:00,246,246,246
4933222450,L,IB,1,2,2931,530277,105,26:00.0,2,1:00,251,251,251
493322246X,L,OB,1,1,3390,132275,87,04:00.0,2,2:00,246,246,246
4935044849,L,IB,1,2,426,139575,154,35:00.0,3,4:00,557,557,557
4935044858,L,IB,1,1,394,126935,154,32:00.0,3,5:00,557,557,521
4935044876,L,IB,1,1,125,127836,154,06:00.0,7,13:00,557,557,557
4937312764,L,OB,1,2,1000,560611,86,29:00.0,6,9:00,356,356,356
4937312829,L,OB,1,1,125,560611,86,15:00.0,6,2:00,356,356,356
4937331199,L,OB,1,2,665,124244,86,32:00.0,7,4:00,356,356,356
4937779238,L,OB,1,2,230,134885,38,53:00.0,2,9:00,324,324,211
4937779238,L,OB,1,2,230,134885,42,48:00.0,3,2:00,324,324,211
4938847814,L,IB,1,1,165,134700,121,13:00.0,6,10:00,153,153,153
4938847933,L,OB,1,6,2165,131184,79,57:00.0,7,7:00,245,245,245
4938850903,L,IB,1,1,411,125491,131,27:00.0,1,14:00,191,123,123
4938850977,L,OB,1,1,420,128281,82,05:00.0,1,17:00,216,216,216
4938852508,L,OB,1,4,2372,127044,88,40:00.0,6,17:00,245,245,245
4938857063,L,OB,1,10,2440,139816,82,25:00.0,6,22:00,216,216,216
4939859008,L,OB,1,1,507,130990,97,31:00.0,5,3:00,246,246,246
4939862436,L,OB,1,3,1166,125386,82,05:00.0,3,13:00,216,216,216
4939862445,L,OB,1,1,478,135689,84,59:00.0,3,8:00,216,216,216
4939862463,L,OB,1,4,1470,135689,84,46:00.0,3,9:00,216,216,216
4939862481,L,OB,1,1,862,139612,82,02:00.0,3,6:00,216,216,216
4939862519,L,OB,1,1,1279,132788,82,42:00.0,3,10:00,216,216,216
4939862537,L,OB,1,2,1671,132788,82,42:00.0,3,10:00,216,216,216
4939862555,L,OB,1,1,875,127439,87,08:00.0,3,12:00,216,216,216
4939862573,L,OB,1,1,238,127439,87,08:00.0,3,12:00,216,216,216
4950670194,L,IB,1,2,505,277970,139,10:00.0,3,14:00,326,326,326
4950832664,L,IB,1,9,4327,135636,105,31:00.0,2,1:00,251,251,251
4951022387,L,OB,1,1,30,288052,96,31:00.0,6,19:00,243,243,243
4951164314,L,IB,1,1,281,136602,105,27:00.0,6,20:00,251,251,251
4951164323,L,IB,1,2,530,136602,105,33:00.0,6,20:00,251,251,251
4951175049,L,IB,1,1,19,134365,105,19:00.0,5,12:00,251,251,251
4951175085,L,OB,1,1,23,128913,80,26:00.0,5,10:00,250,250,250
4951175130,L,OB,1,1,16,128913,80,16:00.0,5,12:00,250,250,250
495117514X,L,IB,1,1,7,134365,105,24:00.0,5,10:00,251,251,251
4954256322,L,OB,1,6,2103,125619,96,57:00.0,5,11:00,243,243,243
4954931567,L,IB,1,2,4520,124272,142,29:00.0,7,19:00,411,411,411
4955242234,L,IB,1,4,6305,119779,107,36:00.0,6,10:00,202,202,202
4955416923,L,IB,1,1,395,139813,152,21:00.0,4,11:00,521,521,521
4955416941,L,IB,1,1,277,136820,152,37:00.0,6,21:00,521,521,521
4955416950,L,IB,1,1,382,290897,152,53:00.0,6,18:00,521,521,521
495541696X,L,IB,1,3,1547,133304,134,16:00.0,7,7:00,754,423,423
4955482447,L,IB,1,1,155,134446,139,07:00.0,6,9:00,389,326,326
4955626556,L,OB,1,4,3480,560853,98,42:00.0,7,3:00,356,356,356
4955761580,L,OB,1,1,139,121196,58,10:00.0,7,1:00,324,324,324
495577358X,L,IB,1,1,308,133651,150,44:00.0,7,13:00,531,531,531
4955773644,L,IB,1,2,1040,137155,150,41:00.0,5,12:00,531,531,531
495577369X,L,IB,1,1,891,137299,150,47:00.0,5,8:00,531,531,531
4955775193,L,CTY,1,2,929,139460,172,33:00.0,7,10:00,511,511,431
4955775220,L,IB,1,1,464,137382,156,37:00.0,5,12:00,511,511,511
4955775258,L,IB,1,1,440,137382,156,39:00.0,5,12:00,511,511,511
4955775276,L,IB,1,1,216,132801,159,32:00.0,7,6:00,511,511,511
4955775330,L,IB,1,1,455,129766,158,58:00.0,2,5:00,511,511,511
495577534X,L,IB,1,1,458,132642,156,24:00.0,6,11:00,511,511,511
4955775918,L,IB,1,1,69,PASC634725,142,03:00.0,5,19:00,431,431,431
4955775936,L,IB,1,2,515,PAMT170056,142,39:00.0,4,11:00,431,431,431
4955775963,L,IB,1,4,1000,127835,160,27:00.0,6,13:00,531,531,531
4955777119,L,IB,1,3,525,PAMT161410,142,28:00.0,2,7:00,431,431,431
4955777348,L,IB,1,5,1375,134662,142,18:00.0,4,12:00,431,431,431
