Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
7606923254,L,OB,1,5,7300,134954,82,17:00.0,5,2:00,556,556,555
7606923290,L,CTY,1,2,1825,140023,183,59:00.0,5,1:00,421,421,421
7606923400,L,OB,1,1,400,842789,94,38:00.0,1,3:00,557,557,557
7606927205,L,CTY,1,1,240,135114,206,02:00.0,3,4:00,422,422,422
7606927571,L,OB,1,4,1603,138969,93,22:00.0,3,0:00,508,508,508
760692759X,L,IB,1,1,313,138745,110,58:00.0,7,17:00,521,521,521
7606931019,L,IB,1,13,7670,132275,109,07:00.0,5,22:00,518,455,455
7606941734,L,IB,1,3,639,123865,108,49:00.0,6,17:00,521,521,521
7606941799,L,CTY,1,10,3655,T415634691,226,02:00.0,7,12:00,422,422,422
7606943256,L,IB,1,1,400,125153,110,32:00.0,4,21:00,556,556,521
7606944686,L,OB,1,1,332,127477,98,54:00.0,6,18:00,580,580,580
7606944695,L,IB,1,1,298,136131,110,08:00.0,3,23:00,521,521,521
7606944989,L,OB,1,2,1040,126816,92,56:00.0,3,18:00,557,557,557
7606944998,L,OB,1,2,860,558489,82,30:00.0,3,19:00,558,555,555
760694508X,L,OB,1,4,4145,122780,82,18:00.0,6,9:00,558,555,555
7606945153,L,OB,1,1,620,140024,82,04:00.0,6,18:00,555,555,555
7606948756,L,OB,1,1,549,127460,82,57:00.0,5,3:00,558,555,555
7606949461,L,CTY,1,1,530,R218191522,218,48:00.0,5,22:00,422,422,422
7606949508,L,IB,1,1,522,136758,108,26:00.0,6,15:00,521,521,521
7606951708,L,CTY,1,2,1909,41166,184,08:00.0,5,16:00,432,432,432
7606956456,L,IB,1,1,270,261318,107,35:00.0,3,18:00,480,455,455
7606957042,L,OB,1,2,3880,136007,82,25:00.0,7,4:00,555,555,555
760696103X,L,OB,1,2,595,132336,99,04:00.0,5,2:00,508,508,431
760696103X,L,OB,1,2,595,132336,97,05:00.0,5,2:00,508,508,431
7606961186,L,CTY,1,2,3425,127746,202,36:00.0,5,6:00,422,422,422
7606962634,L,OB,1,2,295,135981,94,50:00.0,4,21:00,557,557,557
7606962643,L,OB,1,4,2394,45573,92,54:00.0,4,20:00,557,557,557
7606962670,L,IB,1,2,124,249155,110,50:00.0,1,3:00,556,556,521
7606962699,L,OB,1,1,366,249339,94,46:00.0,4,4:00,557,557,557
760696422X,L,CTY,1,1,1647,261071,198,16:00.0,1,5:00,435,435,435
7606966511,L,OB,1,1,1600,140024,82,47:00.0,6,15:00,555,555,555
7606970572,L,OB,1,1,820,131077,91,36:00.0,3,16:00,525,525,525
760697214X,L,IB,1,1,212,124040,108,15:00.0,4,4:00,521,521,521
7606972828,L,OB,1,1,93,129710,95,26:00.0,7,22:00,555,555,555
7606973378,L,IB,1,5,3538,119993,114,45:00.0,6,6:00,574,431,431
7606974285,L,IB,1,4,1755,135455,100,47:00.0,5,9:00,511,511,511
7606976485,L,OB,1,2,150,128136,82,09:00.0,7,2:00,555,555,555
7606976512,L,OB,1,1,113,127605,78,26:00.0,7,9:00,555,555,555
7606979024,L,CTY,1,2,5126,121117,182,58:00.0,4,7:00,409,409,409
7606979116,L,OB,1,1,1450,125650,95,02:00.0,6,6:00,525,525,525
7606979134,L,CTY,1,4,1605,139787,198,34:00.0,2,13:00,435,435,435
7606979143,L,CTY,1,2,2605,128031,184,21:00.0,5,21:00,432,432,432
7606979574,L,OB,1,2,502,139806,93,03:00.0,4,15:00,508,508,508
760697962X,L,OB,1,1,1418,45573,92,01:00.0,4,16:00,595,557,557
7606979639,L,OB,1,1,1993,45573,92,58:00.0,4,15:00,590,557,557
7606979648,L,CTY,1,1,560,T525255364,202,07:00.0,5,10:00,422,422,422
7606983718,L,OB,1,1,400,137694,91,58:00.0,2,18:00,525,525,525
7606987182,L,CTY,1,3,2400,131487,198,39:00.0,7,9:00,435,435,435
7606991216,L,IB,1,1,796,132013,110,19:00.0,4,22:00,556,556,521
7606991270,L,IB,1,2,4125,261318,107,43:00.0,3,18:00,455,455,455
760699128X,L,OB,1,1,2587,290164,82,28:00.0,4,4:00,556,556,555
7606991418,L,OB,1,2,1186,125994,92,26:00.0,1,6:00,557,557,557
7606991418,L,OB,1,2,1186,125994,92,51:00.0,1,10:00,557,557,557
7606992087,L,IB,1,1,647,124395,110,45:00.0,5,10:00,521,521,521
7606992141,L,CTY,1,1,250,118588,191,23:00.0,4,21:00,433,433,433
7606992628,L,OB,1,2,1016,137197,82,09:00.0,4,14:00,555,555,555
7606995158,L,IB,1,1,405,128854,108,49:00.0,3,22:00,521,521,521
7606995488,L,CTY,1,1,690,133274,208,40:00.0,4,5:00,422,422,422
7606996000,L,OB,1,2,836,133304,91,03:00.0,5,19:00,525,525,525
7606997073,L,IB,1,1,293,137941,108,53:00.0,5,12:00,521,521,521
7606997082,L,CTY,1,5,8600,133472,188,18:00.0,7,0:00,421,421,421
7606997513,L,CTY,1,1,1170,249234,177,26:00.0,5,21:00,415,415,415
7606998411,L,OB,1,3,1191,130521,94,50:00.0,7,3:00,557,557,557
7606998934,L,IB,1,1,390,129489,102,22:00.0,5,18:00,511,511,511
7607001482,L,IB,1,2,2713,133263,110,53:00.0,3,21:00,504,521,521
7607001538,L,IB,1,1,648,123162,114,54:00.0,7,9:00,431,431,431
7607001538,L,OB,1,1,648,123162,97,31:00.0,6,18:00,431,431,431
7607001657,L,CTY,1,4,8429,558629,206,44:00.0,1,17:00,422,422,422
7607001666,L,IB,1,2,4715,132070,147,05:00.0,2,13:00,202,202,202
7607002079,L,CTY,1,3,2985,530455,213,12:00.0,6,9:00,422,422,422
7607002088,L,IB,1,1,1188,127688,147,27:00.0,6,19:00,202,202,202
7607002097,L,IB,1,2,4895,136717,147,49:00.0,6,6:00,202,202,202
7607002142,L,IB,1,1,350,136611,147,01:00.0,7,22:00,202,202,202
7607003361,L,CTY,1,1,115,558293,183,10:00.0,5,18:00,421,421,421
7607003480,L,IB,1,1,115,134295,152,22:00.0,7,19:00,409,409,409
7607003774,L,IB,1,1,115,119354,109,22:00.0,7,20:00,476,455,455
7607003792,L,CTY,1,1,115,126138,183,16:00.0,7,20:00,421,421,421
760700382X,L,CTY,1,1,115,558295,189,21:00.0,5,10:00,421,421,421
7607003902,L,OB,1,1,122,135689,97,35:00.0,6,6:00,522,431,431
7607003958,L,OB,1,1,115,139690,91,46:00.0,2,10:00,525,525,525
7607003967,L,OB,1,1,115,261125,80,36:00.0,2,10:00,511,511,647
7607004012,L,IB,1,1,115,136758,108,45:00.0,6,15:00,521,521,521
7607004086,L,OB,1,1,115,125935,93,37:00.0,7,22:00,508,508,508
7607006542,L,CTY,1,1,172,134882,183,56:00.0,7,1:00,421,421,421
7607006560,L,CTY,1,10,25500,R621153063,183,09:00.0,3,19:00,421,421,421
7607009705,L,OB,1,1,432,133126,97,49:00.0,4,17:00,572,431,431
7607011263,L,OB,1,2,1900,135780,97,42:00.0,1,4:00,431,431,431
7607011355,L,IB,1,3,5765,138004,102,20:00.0,4,2:00,511,511,511
7607011721,L,OB,1,1,1820,119405,94,48:00.0,1,8:00,557,557,557
7607011822,L,OB,1,1,190,136297,94,59:00.0,4,20:00,557,557,557
7607013124,L,CTY,1,4,5760,124352,233,23:00.0,4,4:00,422,422,422
7607013160,L,CTY,1,1,598,249347,200,28:00.0,6,3:00,348,348,348
760701317X,L,OB,1,1,345,133057,82,07:00.0,6,14:00,555,555,555
7607013189,L,IB,1,2,4266,139562,108,28:00.0,2,22:00,521,521,521
7607013308,L,OB,1,1,887,136240,97,26:00.0,5,16:00,572,431,431
7607013454,L,CTY,1,2,2845,430881,206,57:00.0,4,8:00,422,422,422
7607013472,L,IB,1,2,1519,138436,147,09:00.0,4,5:00,202,202,202
7607013481,L,OB,1,1,1254,125006,98,42:00.0,7,20:00,580,580,580
7607013519,L,CTY,1,1,1590,290149,238,58:00.0,4,2:00,422,422,422
7607013519,L,CTY,1,1,1590,290149,231,55:00.0,4,0:00,422,422,422
7607013519,L,CTY,1,1,1590,290149,219,34:00.0,5,3:00,422,422,422
7607013537,L,CTY,1,1,1210,138955,191,21:00.0,4,0:00,433,433,433
7607013656,L,IB,1,1,285,130654,108,33:00.0,7,21:00,521,521,521
7607013665,L,IB,1,3,4655,125305,133,41:00.0,7,21:00,422,422,422
7607017661,L,CTY,1,1,559,133871,225,16:00.0,4,7:00,422,422,422
7607019266,L,OB,1,1,604,137665,82,09:00.0,1,10:00,558,555,555
7607019679,L,IB,1,1,305,133871,110,55:00.0,4,13:00,521,521,521
7607019724,L,IB,1,1,280,249155,110,51:00.0,1,9:00,521,521,521
7607019733,L,IB,1,1,284,249155,110,51:00.0,1,9:00,521,521,521
7607019760,L,IB,1,1,195,135159,102,46:00.0,1,9:00,511,511,511
7607019834,L,IB,1,3,1665,127224,108,56:00.0,7,10:00,504,521,521
7607020999,L,IB,1,1,635,291029,110,11:00.0,3,19:00,521,521,521
7607021026,L,OB,1,1,557,128078,82,14:00.0,3,18:00,555,555,555
7607021035,L,OB,1,1,674,290164,82,05:00.0,4,5:00,555,555,555
7607021080,L,OB,1,1,623,131615,82,42:00.0,4,16:00,555,555,555
7607021136,L,IB,1,2,1555,138549,109,50:00.0,5,22:00,518,455,455
7607021951,L,OB,1,2,1725,200701,94,34:00.0,5,18:00,557,557,557
7607022061,L,OB,1,1,590,136297,94,21:00.0,5,3:00,557,557,557
7607022501,L,IB,1,1,435,131827,110,34:00.0,7,19:00,556,556,521
7607024160,L,CTY,1,1,165,138418,183,40:00.0,7,7:00,421,421,421
7607024160,L,CTY,1,1,165,138418,183,08:00.0,7,7:00,421,421,421
760702417X,L,CTY,1,1,99,124330,177,33:00.0,7,8:00,415,415,415
7607024189,L,CTY,1,4,5221,R44779962,201,40:00.0,7,7:00,447,447,447
7607025132,L,OB,1,1,397,138184,25,25:00.0,4,19:00,326,326,326
7607026030,L,OB,1,5,1875,134402,93,24:00.0,1,20:00,508,508,508
760702604X,L,OB,1,1,1290,136046,94,18:00.0,3,21:00,557,557,557
7607026068,L,OB,1,1,137,131375,93,14:00.0,7,13:00,508,508,508
7607026095,L,OB,1,3,2027,128150,93,05:00.0,3,20:00,508,508,508
7607027341,L,IB,1,1,335,130659,100,16:00.0,6,1:00,511,511,511
7607027525,L,IB,1,1,499,136131,110,24:00.0,3,22:00,521,521,521
7607027552,L,OB,1,1,558,131375,93,48:00.0,7,17:00,508,508,508
7607027653,L,IB,1,1,509,131852,110,57:00.0,3,0:00,521,521,521
7607029294,L,IB,1,1,47,133102,110,54:00.0,7,23:00,556,556,521
7607043154,L,CTY,1,2,1352,124069,171,29:00.0,7,0:00,462,462,462
7607044209,L,IB,1,1,460,279944,110,51:00.0,4,1:00,556,556,521
7607044786,L,OB,1,1,365,261054,97,46:00.0,5,3:00,557,557,431
7607044795,L,OB,1,1,771,128748,88,10:00.0,5,5:00,574,431,431
7607044822,L,IB,1,1,1305,132561,108,40:00.0,6,1:00,556,556,521
7607044878,L,CTY,1,1,416,279882,181,42:00.0,7,12:00,421,421,421
7607047298,L,OB,1,1,1870,127605,78,09:00.0,7,7:00,551,555,555
7607047325,L,IB,1,1,610,128923,108,16:00.0,2,11:00,521,521,521
7607050533,L,CTY,1,5,3780,251445,185,23:00.0,3,3:00,422,422,422
7607050616,L,IB,1,4,3080,125429,108,22:00.0,4,15:00,521,521,521
7607050652,L,OB,1,3,3070,132743,91,27:00.0,5,22:00,525,525,525
760705112X,L,IB,1,6,4725,126729,105,46:00.0,3,21:00,431,431,431
7607051175,L,CTY,1,4,3305,139634,209,10:00.0,3,3:00,422,422,422
7607051193,L,IB,1,3,2297,128923,108,55:00.0,2,12:00,521,521,521
7607058251,L,CTY,1,4,1155,290980,182,53:00.0,4,21:00,409,409,409
760705838X,L,OB,1,3,1140,125074,87,53:00.0,7,6:00,572,431,108
760705838X,L,IB,1,3,1140,138491,102,22:00.0,1,14:00,572,431,431
7607059425,L,CTY,1,1,1665,904236,182,52:00.0,7,8:00,409,409,409
7607062826,L,IB,1,1,55,126859,108,08:00.0,6,0:00,521,521,521
7607062862,L,IB,1,1,122,139567,100,18:00.0,3,15:00,511,511,511
7607062871,L,IB,1,1,192,124395,110,27:00.0,4,22:00,521,521,521
7607063899,L,CTY,1,4,2025,136348,177,52:00.0,1,4:00,415,415,415
7607063917,L,OB,1,1,435,131479,98,16:00.0,3,3:00,580,580,580
7607066712,L,OB,1,6,9345,128435,97,57:00.0,4,2:00,574,431,431
7607066786,L,IB,1,1,640,133770,110,44:00.0,3,21:00,521,521,521
7607066795,L,CTY,1,1,713,R621153063,183,50:00.0,3,19:00,421,421,421
7607123519,L,IB,1,1,1180,129911,102,15:00.0,7,13:00,511,511,511
7607125910,L,IB,1,2,258,127543,105,56:00.0,4,6:00,522,431,431
7607125939,L,IB,1,1,162,125826,110,47:00.0,4,8:00,521,521,521
7607126222,L,OB,1,1,305,290769,82,36:00.0,6,22:00,551,555,555
7607126240,L,CTY,1,1,403,133804,184,34:00.0,6,13:00,432,432,432
7607126608,L,OB,1,1,671,128333,91,24:00.0,6,8:00,525,525,525
760713032X,L,CTY,1,2,1471,135097,181,06:00.0,5,1:00,421,421,421
7607134885,L,IB,1,2,995,133102,110,49:00.0,7,22:00,556,556,521
7607135105,L,IB,1,2,3890,126960,116,56:00.0,3,22:00,555,555,555
7607135545,L,IB,1,1,815,129515,110,59:00.0,4,20:00,521,521,521
7607135581,L,CTY,1,1,1404,136061,220,57:00.0,4,20:00,422,422,422
7607135581,L,CTY,1,1,1404,136061,222,16:00.0,5,2:00,422,422,422
7607137790,L,IB,1,1,648,128638,103,27:00.0,3,22:00,580,580,580
760713780X,L,IB,1,2,392,430881,112,08:00.0,4,11:00,510,455,455
7607137828,L,IB,1,4,2367,430881,112,09:00.0,4,11:00,471,455,455
7607137855,L,IB,1,2,370,430881,112,08:00.0,4,11:00,471,455,455
7607137873,L,IB,1,1,272,261216,100,56:00.0,4,20:00,511,511,511
760713791X,L,OB,1,1,443,133808,97,34:00.0,3,14:00,572,431,431
7607137929,L,OB,1,1,824,280969,98,03:00.0,4,4:00,580,580,580
7607137992,L,IB,1,1,432,430881,112,08:00.0,4,11:00,429,455,455
7607138001,L,CTY,1,1,345,123757,183,51:00.0,3,20:00,421,421,421
7607138084,L,IB,1,1,600,430881,112,09:00.0,4,11:00,455,455,455
7607138093,L,IB,1,1,600,128016,112,34:00.0,4,0:00,504,521,521
7607138093,L,IB,1,1,600,128016,110,39:00.0,3,21:00,504,521,521
7607138369,L,IB,1,2,1246,119354,109,14:00.0,7,17:00,429,455,455
7607138753,L,IB,1,3,1330,139612,107,01:00.0,5,21:00,476,455,455
7607141687,L,IB,1,1,354,131894,107,53:00.0,5,13:00,476,455,455
7607143620,L,CTY,1,1,500,291125,184,48:00.0,6,1:00,432,432,432
7607144318,L,IB,1,1,192,135704,107,31:00.0,7,15:00,473,455,455
760715144X,L,OB,1,1,710,135432,82,40:00.0,4,20:00,555,555,555
760715166X,L,OB,1,2,786,T525255364,95,29:00.0,5,4:00,525,525,525
760715166X,L,IB,1,2,786,T525255364,109,26:00.0,5,4:00,525,525,525
7607157179,L,IB,1,3,1975,T525255364,109,28:00.0,5,4:00,525,525,525
7607157179,L,OB,1,3,1975,T525255364,95,29:00.0,5,4:00,525,525,525
7607157518,L,OB,1,2,1597,430060,82,00:00.0,3,4:00,557,557,555
7607157554,L,OB,1,2,880,430060,82,34:00.0,3,3:00,557,557,555
7607158580,L,IB,1,2,1065,137968,100,12:00.0,4,21:00,511,511,511
7607174723,L,OB,1,1,318,126537,82,20:00.0,5,3:00,558,555,555
7607174788,L,IB,1,6,5220,127555,112,49:00.0,6,17:00,557,557,557
7607177868,L,OB,1,2,2120,135780,97,42:00.0,1,4:00,431,431,431
7607177913,L,OB,1,1,450,211564,92,45:00.0,1,0:00,594,557,557
7607178005,L,CTY,1,1,190,131040,181,26:00.0,3,20:00,421,421,421
760717817X,L,OB,1,2,2435,126813,92,30:00.0,5,18:00,557,557,557
7607178335,L,OB,1,1,1680,133915,94,50:00.0,3,22:00,557,557,557
7607178519,L,IB,1,3,3540,127801,108,50:00.0,6,22:00,521,521,521
760717861X,L,IB,1,1,1210,135236,108,02:00.0,3,14:00,521,521,521
7607178692,L,OB,1,4,7265,137673,97,49:00.0,2,11:00,431,431,431
760717894X,L,OB,1,1,175,558665,88,52:00.0,4,22:00,555,555,555
7607180425,L,CTY,1,1,575,117384,191,57:00.0,2,13:00,433,433,433
7607180755,L,CTY,1,1,60,127905,230,26:00.0,6,6:00,422,422,422
7607180764,L,CTY,1,2,1207,127746,204,23:00.0,5,7:00,422,422,422
7607180800,L,IB,1,1,405,127224,108,11:00.0,7,12:00,521,521,521
7607181718,L,CTY,1,1,247,290005,171,10:00.0,5,21:00,462,462,462
7607182533,L,CTY,1,1,452,124164,177,49:00.0,7,14:00,415,415,415
7607182560,L,IB,1,2,1290,134067,109,25:00.0,6,21:00,510,455,455
7607182589,L,IB,1,1,70,134549,100,42:00.0,1,6:00,511,511,511
7607182589,L,IB,1,1,70,134549,102,00:00.0,1,7:00,511,511,511
7607182607,L,CTY,1,3,96,531285,238,15:00.0,7,11:00,422,422,422
7607182634,L,OB,1,1,2826,128048,91,19:00.0,1,7:00,525,525,525
7607182643,L,IB,1,1,2500,128016,110,31:00.0,1,11:00,522,431,521
7607182744,L,OB,1,1,134,290805,94,50:00.0,1,6:00,557,557,557
7607182771,L,OB,1,1,580,135632,82,11:00.0,1,5:00,555,555,555
7607183927,L,IB,1,1,62,136639,107,26:00.0,3,12:00,518,455,455
760718411X,L,OB,1,1,160,128435,97,30:00.0,4,3:00,522,431,431
7607184138,L,OB,1,1,159,124301,97,50:00.0,3,21:00,853,431,431
7607184183,L,OB,1,1,595,138518,93,19:00.0,4,1:00,508,508,508
7607184192,L,OB,1,2,349,138518,93,20:00.0,4,3:00,508,508,508
7607187566,L,OB,1,1,1013,138429,91,15:00.0,4,1:00,525,525,525
7607191315,L,IB,1,2,995,139548,100,28:00.0,4,22:00,511,511,511
7607191333,L,IB,1,6,3423,126202,139,45:00.0,7,10:00,433,433,433
7607191398,L,OB,1,1,550,139630,94,33:00.0,3,15:00,557,557,557
7607191416,L,OB,1,1,816,127260,82,39:00.0,1,8:00,555,555,555
7607196595,L,IB,1,1,100,137968,100,42:00.0,4,18:00,511,511,511
7607196613,L,IB,1,1,1525,125132,108,42:00.0,1,3:00,521,521,521
7607196779,L,CTY,1,1,735,127610,191,41:00.0,1,8:00,433,433,433
7607196779,L,CTY,1,1,735,127610,191,16:00.0,1,22:00,433,433,433
7607197053,L,CTY,1,3,9040,558293,183,10:00.0,5,19:00,421,421,421
7607197383,L,CTY,1,1,400,134073,191,37:00.0,4,13:00,433,433,433
7607197576,L,OB,1,1,401,135325,98,26:00.0,3,21:00,580,580,580
7607197686,L,OB,1,1,466,126971,82,05:00.0,6,2:00,555,555,555
760719775X,L,CTY,1,1,164,430951,182,34:00.0,5,0:00,409,409,409
7607197787,L,CTY,1,1,1109,131285,220,15:00.0,7,4:00,422,422,422
7607197933,L,OB,1,1,857,202543,97,01:00.0,4,5:00,431,431,431
7607198768,L,IB,1,1,256,138004,102,18:00.0,4,13:00,511,511,511
7607198813,L,CTY,1,1,105,140262,191,19:00.0,6,22:00,433,433,433
7607199684,L,OB,1,1,1932,136896,82,55:00.0,1,2:00,551,555,555
7607200050,L,IB,1,1,260,125153,110,28:00.0,4,20:00,556,556,521
7607202461,L,OB,1,1,753,139690,91,23:00.0,1,15:00,525,525,525
7607202526,L,OB,1,1,160,133057,82,44:00.0,6,15:00,555,555,555
7607202544,L,IB,1,2,2607,131701,108,02:00.0,3,11:00,556,556,521
760720259X,L,CTY,1,1,240,124164,177,11:00.0,1,16:00,415,415,415
7607204185,L,OB,1,4,5412,137118,82,34:00.0,7,22:00,555,555,555
7607208850,L,OB,1,2,6260,140332,93,58:00.0,1,9:00,508,508,508
7607208879,L,OB,1,2,1108,128892,97,03:00.0,7,17:00,853,431,431
7607208888,L,IB,1,2,1108,126461,108,16:00.0,7,17:00,556,556,521
7607208915,L,IB,1,1,545,125047,114,18:00.0,1,12:00,556,556,556
7607208933,L,OB,1,2,2220,134784,82,40:00.0,6,1:00,555,555,555
7607210271,L,OB,1,1,365,290035,94,40:00.0,7,12:00,557,557,557
7607210574,L,IB,1,1,523,134188,100,56:00.0,7,0:00,511,511,511
7607217385,L,IB,1,5,7300,124352,104,25:00.0,4,0:00,525,525,525
7607323434,L,IB,1,2,535,128168,157,34:00.0,4,13:00,423,423,423
7607323443,L,IB,1,2,148,128168,157,34:00.0,4,13:00,423,423,423
7607323654,L,IB,1,5,463,139775,159,55:00.0,3,16:00,423,423,423
7607326550,L,CTY,1,4,1240,124058,178,19:00.0,7,6:00,422,422,422
7607326743,L,OB,1,7,845,125155,80,26:00.0,5,15:00,647,647,647
7607329035,L,IB,1,1,206,136521,165,41:00.0,5,11:00,740,740,740
7607329219,L,OB,1,2,1000,126351,59,30:00.0,4,14:00,783,830,830
7607329814,L,IB,1,1,210,136521,165,36:00.0,5,11:00,740,740,740
7607330153,L,IB,1,2,805,290977,154,44:00.0,3,16:00,757,402,402
7607331583,L,IB,1,1,192,128595,165,35:00.0,6,6:00,740,740,740
7607339081,L,IB,1,4,3512,291101,166,37:00.0,4,13:00,730,730,730
7607339339,L,IB,1,1,609,138851,156,30:00.0,3,13:00,402,402,402
7607339384,L,IB,1,5,4415,127296,166,13:00.0,4,21:00,730,730,730
7607341548,L,IB,1,1,200,132400,167,32:00.0,7,20:00,740,740,740
7607342639,L,IB,1,5,2130,140420,121,00:00.0,5,13:00,653,653,653
760734383X,L,IB,1,1,280,291101,166,02:00.0,4,15:00,490,402,402
7607343894,L,IB,1,1,240,261029,164,43:00.0,5,14:00,730,730,730
7607343903,L,IB,1,1,362,291165,153,54:00.0,4,14:00,754,754,754
7607343986,L,IB,1,1,116,127570,167,39:00.0,5,14:00,740,740,740
7607344040,L,CTY,1,1,89,128281,201,35:00.0,5,14:00,447,447,447
760734405X,L,IB,1,1,405,131974,158,10:00.0,5,13:00,490,402,402
7607344069,L,IB,1,1,535,126120,159,42:00.0,5,11:00,423,423,423
7607344096,L,IB,1,1,340,261029,164,56:00.0,5,14:00,730,730,730
7607344132,L,CTY,1,1,85,135037,198,34:00.0,6,21:00,435,435,435
7607344150,L,IB,1,1,240,291216,156,46:00.0,1,2:00,401,402,402
7607344179,L,IB,1,1,42,211132,156,46:00.0,6,18:00,726,402,402
7607344215,L,IB,1,1,275,135109,167,58:00.0,4,12:00,740,740,740
7607344251,L,IB,1,1,83,128427,154,48:00.0,1,2:00,726,402,402
7607344417,L,IB,1,1,106,123824,154,02:00.0,6,10:00,490,402,402
7607344426,L,IB,1,1,153,138306,167,20:00.0,4,19:00,740,740,740
7607346772,L,IB,1,1,222,131085,165,19:00.0,4,15:00,740,740,740
7607350604,L,CTY,1,1,611,124029,173,54:00.0,4,12:00,415,415,415
760735131X,L,CTY,1,2,4492,41398,190,29:00.0,6,22:00,245,245,245
7607352813,L,IB,1,1,615,132372,156,01:00.0,4,1:00,757,402,402
7607352941,L,IB,1,1,300,131974,158,20:00.0,5,13:00,402,402,402
7607367324,L,CTY,1,4,3841,132036,184,10:00.0,6,1:00,432,432,432
7607367324,L,CTY,1,4,3841,132412,186,38:00.0,4,22:00,432,432,432
7607367416,L,IB,1,3,3358,211745,155,40:00.0,3,16:00,754,754,754
7607367425,L,IB,1,1,726,211745,155,48:00.0,3,18:00,754,754,754
7607368608,L,IB,1,2,2201,430065,156,24:00.0,4,21:00,418,402,402
7607372512,L,CTY,1,1,325,290766,231,44:00.0,4,12:00,422,422,422
7607373017,L,IB,1,1,371,130754,118,06:00.0,5,14:00,685,685,685
7607373163,L,IB,1,8,5438,291216,156,06:00.0,1,8:00,402,402,402
7607373181,L,CTY,1,1,191,134553,222,16:00.0,5,2:00,422,422,422
7607373181,L,CTY,1,1,191,134553,220,57:00.0,4,20:00,422,422,422
7607373190,L,CTY,1,1,379,134553,220,57:00.0,4,20:00,422,422,422
7607373190,L,CTY,1,1,379,134553,222,16:00.0,5,2:00,422,422,422
7607373282,L,IB,1,2,1090,291216,156,06:00.0,1,8:00,402,402,402
7607373347,L,IB,1,1,260,123824,154,57:00.0,5,21:00,402,402,402
7607373356,L,CTY,1,1,242,136842,182,09:00.0,3,15:00,409,409,409
7607373439,L,IB,1,1,185,133216,118,46:00.0,6,20:00,685,685,685
7607373558,L,IB,1,1,158,123044,158,37:00.0,4,15:00,402,402,402
7607373567,L,CTY,1,1,298,128174,191,29:00.0,3,12:00,433,433,433
7607373576,L,IB,1,1,762,126264,158,09:00.0,4,14:00,402,402,402
7607373731,L,IB,1,1,579,430102,156,09:00.0,4,16:00,402,402,402
7607373960,L,IB,1,1,187,530616,154,27:00.0,3,21:00,402,402,402
7607374099,L,CTY,1,1,172,558556,186,31:00.0,1,9:00,432,432,432
7607374180,L,CTY,1,1,175,124164,177,08:00.0,1,16:00,415,415,415
7607374227,L,CTY,1,1,135,130935,181,50:00.0,6,21:00,421,421,421
7607374227,L,CTY,1,1,135,130935,183,17:00.0,1,16:00,421,421,421
7607374245,L,IB,1,1,365,276875,150,00:00.0,1,13:00,401,402,402
760737430X,L,IB,1,9,3301,290332,156,55:00.0,1,8:00,402,402,402
7607374382,L,CTY,1,19,1900,261079,219,16:00.0,6,12:00,422,422,422
7607374391,L,IB,1,1,480,123824,154,13:00.0,6,11:00,402,402,402
7607374429,L,CTY,1,2,470,125036,209,41:00.0,6,2:00,422,422,422
7607374483,L,CTY,1,1,240,249234,177,00:00.0,6,1:00,415,415,415
760737452X,L,CTY,1,1,740,125296,209,25:00.0,5,4:00,422,422,422
760737452X,L,CTY,1,1,740,125296,231,02:00.0,4,21:00,422,422,422
7607374557,L,IB,1,1,161,127431,154,09:00.0,4,19:00,402,402,402
7607374575,L,IB,1,5,1015,131854,156,53:00.0,6,13:00,684,402,402
7607374611,L,IB,1,2,408,127385,115,00:00.0,6,14:00,617,617,617
7607374649,L,CTY,1,1,206,249234,177,30:00.0,6,14:00,415,415,415
7607377289,L,IB,1,1,1035,132372,156,38:00.0,4,6:00,418,402,402
7607377298,L,OB,1,2,2022,128081,80,06:00.0,4,10:00,647,647,647
7607377370,L,OB,1,1,434,290600,80,51:00.0,6,1:00,647,647,647
7607378297,L,CTY,1,1,157,124330,177,57:00.0,7,18:00,415,415,415
7607378499,L,CTY,1,1,172,131883,235,31:00.0,6,7:00,422,422,422
7607378580,L,CTY,1,2,330,126655,182,40:00.0,5,19:00,409,409,409
7607378618,L,CTY,1,1,180,127039,182,29:00.0,6,5:00,409,409,409
7607378636,L,CTY,1,1,187,132920,198,45:00.0,6,4:00,435,435,435
7607378645,L,IB,1,1,231,132718,156,37:00.0,6,3:00,684,402,402
7607378663,L,CTY,1,1,240,125129,181,26:00.0,6,6:00,421,421,421
7607378672,L,IB,1,1,310,132718,156,59:00.0,6,6:00,402,402,402
7607378728,L,CTY,1,1,1145,281030,212,59:00.0,6,20:00,422,422,422
7607378728,L,CTY,1,1,1145,281030,220,54:00.0,7,8:00,422,422,422
7607378838,L,CTY,1,1,252,135252,186,26:00.0,3,15:00,432,432,432
7607378856,L,CTY,1,1,347,134553,220,57:00.0,4,20:00,422,422,422
7607378856,L,CTY,1,1,347,134553,222,16:00.0,5,2:00,422,422,422
7607378883,L,CTY,1,1,190,125036,222,12:00.0,6,3:00,422,422,422
7607378910,L,CTY,1,1,165,118588,191,46:00.0,4,19:00,433,433,433
7607379635,L,IB,1,1,170,123824,154,44:00.0,6,0:00,700,402,402
