Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org,UnloadDate,UnloadTime
7602882440,U,IB,1,1,168,132216,128,"43,410.20",3,4:00,322,11/6/2018,4:55:00
7602882469,U,IB,1,1,220,136642,102,"43,417.22",3,5:00,322,11/13/2018,5:22:00
7602882487,U,CTY,1,2,6776,249122,176,"43,419.45",5,10:00,322,11/15/2018,10:44:00
7602882725,U,CTY,1,1,150,134197,175,"43,413.28",6,6:00,322,11/9/2018,6:36:00
7602883165,U,IB,1,12,15385,R621565888,160,"43,418.92",4,22:00,322,11/14/2018,22:09:00
7602883174,U,OB,1,1,150,249139,62,"43,412.31",5,7:00,322,11/8/2018,7:21:00
7602883192,U,OB,1,4,12000,249139,62,"43,412.33",5,7:00,322,11/8/2018,7:57:00
7602884467,U,CTY,1,4,3060,249095,177,"43,421.31",7,7:00,322,11/17/2018,7:22:00
7602888710,U,OB,1,1,477,249139,62,"43,412.36",5,8:00,322,11/8/2018,8:43:00
760288883X,U,IB,1,1,685,126019,114,"43,411.22",4,5:00,322,11/7/2018,5:14:00
7602902460,U,IB,1,1,238,126907,161,"43,414.69",7,16:00,322,11/10/2018,16:33:00
7602902680,U,IB,1,1,1005,126907,161,"43,414.62",7,14:00,322,11/10/2018,14:50:00
7602902718,U,IB,1,10,2270,R621565888,160,"43,419.01",5,0:00,322,11/15/2018,0:17:00
7602902727,U,IB,1,4,1460,291169,158,"43,419.59",5,14:00,322,11/15/2018,14:14:00
7602902754,U,IB,1,1,1050,136957,157,"43,421.20",7,4:00,322,11/17/2018,4:53:00
7602903450,U,OB,1,4,1618,136038,71,"43,416.87",2,20:00,322,11/12/2018,20:59:00
7602903450,U,OB,1,4,1618,136038,91,"43,417.02",3,0:00,322,11/13/2018,0:25:00
7602903955,U,IB,1,2,468,136816,100,"43,417.31",3,7:00,322,11/13/2018,7:32:00
7602903991,U,IB,1,3,1923,136642,102,"43,417.27",3,6:00,322,11/13/2018,6:27:00
760290401X,U,IB,1,8,4024,126601,137,"43,420.87",6,20:00,322,11/16/2018,20:55:00
7602904211,U,IB,1,1,85,128891,135,"43,404.20",4,4:00,322,10/31/2018,4:42:00
7602904220,U,IB,1,1,675,202374,161,"43,406.67",6,16:00,322,11/2/2018,16:06:00
760290423X,U,IB,1,4,264,132216,128,"43,410.17",3,4:00,322,11/6/2018,4:01:00
7602904249,U,IB,1,9,1550,132216,128,"43,410.18",3,4:00,322,11/6/2018,4:26:00
7602904276,U,CTY,1,4,387,249122,176,"43,419.37",5,8:00,322,11/15/2018,8:55:00
7602904285,U,CTY,1,4,412,249122,176,"43,419.36",5,8:00,322,11/15/2018,8:41:00
7602904294,U,IB,1,2,1100,126601,137,"43,420.85",6,20:00,322,11/16/2018,20:22:00
7602904368,U,CTY,1,1,76,249095,177,"43,421.24",7,5:00,322,11/17/2018,5:43:00
7602904377,U,IB,1,2,173,249095,125,"43,421.31",7,7:00,322,11/17/2018,7:26:00
7602904377,U,CTY,1,2,173,249095,177,"43,421.30",7,7:00,322,11/17/2018,7:10:00
7602912663,U,IB,1,2,1201,136816,100,"43,417.48",3,11:00,322,11/13/2018,11:26:00
7602912672,U,IB,1,1,3000,202374,161,"43,406.64",6,15:00,322,11/2/2018,15:22:00
7602912681,U,IB,1,1,1290,125874,115,"43,396.18",3,4:00,322,10/23/2018,4:17:00
7602912966,U,IB,1,1,450,126042,100,"43,397.50",4,12:00,322,10/24/2018,12:04:00
7602913002,U,IB,1,1,528,126019,114,"43,411.22",4,5:00,322,11/7/2018,5:16:00
7602913067,U,IB,1,1,280,136642,102,"43,417.28",3,6:00,322,11/13/2018,6:38:00
7602913076,U,IB,1,1,585,R621565888,160,"43,418.92",4,22:00,322,11/14/2018,22:08:00
7602913085,U,OB,1,1,205,R621565888,91,"43,418.93",4,22:00,322,11/14/2018,22:20:00
7602913085,U,IB,1,1,205,R621565888,160,"43,418.93",4,22:00,322,11/14/2018,22:19:00
7602913112,U,IB,1,1,350,126601,137,"43,420.84",6,20:00,322,11/16/2018,20:12:00
7602913130,U,CTY,1,2,500,119748,P4  ,"43,420.39",6,9:00,322,11/16/2018,9:17:00
7602913498,U,IB,1,3,1500,132980,163,"43,398.70",5,16:00,322,10/25/2018,16:51:00
7602913552,U,IB,1,1,343,124332,122,"43,403.15",3,3:00,322,10/30/2018,3:37:00
7602913599,U,CTY,1,2,1430,135793,168,"43,405.48",5,11:00,322,11/1/2018,11:38:00
7602913644,U,IB,1,1,127,132216,128,"43,410.20",3,4:00,322,11/6/2018,4:54:00
7602914230,U,IB,1,1,182,126019,114,"43,411.22",4,5:00,322,11/7/2018,5:18:00
7602914304,U,OB,1,1,180,249139,62,"43,412.32",5,7:00,322,11/8/2018,7:36:00
7602914331,U,OB,1,1,488,249139,62,"43,412.39",5,9:00,322,11/8/2018,9:21:00
7602914717,U,IB,1,1,245,126019,114,"43,411.22",4,5:00,322,11/7/2018,5:10:00
7602914735,U,IB,1,1,425,126019,114,"43,411.23",4,5:00,322,11/7/2018,5:28:00
7602914744,U,OB,1,5,182,249139,62,"43,412.30",5,7:00,322,11/8/2018,7:17:00
7602914780,U,IB,1,10,4000,R621565888,160,"43,419.01",5,0:00,322,11/15/2018,0:08:00
760291479X,U,IB,1,2,132,R621565888,160,"43,418.90",4,21:00,322,11/14/2018,21:35:00
760291545X,U,IB,1,1,102,132980,163,"43,398.74",5,17:00,322,10/25/2018,17:52:00
7602915469,U,IB,1,1,128,132980,117,"43,398.75",5,17:00,322,10/25/2018,17:53:00
7602915469,U,IB,1,1,128,132980,163,"43,398.74",5,17:00,322,10/25/2018,17:50:00
7602915478,U,IB,1,1,735,132980,163,"43,398.73",5,17:00,322,10/25/2018,17:36:00
7602915496,U,IB,1,5,545,132980,163,"43,398.74",5,17:00,322,10/25/2018,17:47:00
7602915550,U,IB,1,1,714,136973,161,"43,404.38",4,9:00,322,10/31/2018,9:06:00
760291556X,U,IB,1,1,623,127041,113,"43,405.52",5,12:00,322,11/1/2018,12:32:00
7602915579,U,IB,1,2,1155,127041,113,"43,405.58",5,13:00,322,11/1/2018,13:49:00
7602915606,U,IB,1,3,2042,126019,114,"43,411.22",4,5:00,322,11/7/2018,5:10:00
7602915689,U,IB,1,3,146,126601,137,"43,420.88",6,21:00,322,11/16/2018,21:03:00
7602915698,U,IB,1,3,1398,126601,137,"43,420.88",6,21:00,322,11/16/2018,21:07:00
7602915707,U,CTY,1,2,343,249095,177,"43,421.26",7,6:00,322,11/17/2018,6:11:00
7602915716,U,CTY,1,2,166,249095,177,"43,421.25",7,6:00,322,11/17/2018,6:00:00
7602915725,U,CTY,1,1,840,249095,177,"43,421.25",7,5:00,322,11/17/2018,5:57:00
7602916201,U,IB,1,2,1765,132980,163,"43,398.72",5,17:00,322,10/25/2018,17:21:00
7602966453,U,IB,1,1,207,PAMT151312,124,"43,397.49",4,11:00,326,10/24/2018,11:42:00
7602969488,U,CTY,1,1,1460,136908,169,"43,396.19",3,4:00,251,10/23/2018,4:28:00
7602969515,U,OB,1,7,10886,118929,69,"43,394.99",1,23:00,251,10/21/2018,23:45:00
7602969515,U,IB,1,7,10886,118929,159,"43,394.99",1,23:00,251,10/21/2018,23:52:00
7602969515,U,IB,1,7,10886,118929,112,"43,394.94",1,22:00,251,10/21/2018,22:40:00
7602969515,U,CTY,1,7,10886,118929,171,"43,396.66",3,15:00,251,10/23/2018,15:49:00
760296957X,U,IB,1,1,1248,128243,162,"43,397.39",4,9:00,251,10/24/2018,9:16:00
760296957X,U,IB,1,1,1248,128243,142,"43,397.39",4,9:00,251,10/24/2018,9:25:00
7602969827,U,IB,1,3,4416,139464,114,"43,404.21",4,5:00,251,10/31/2018,5:07:00
7602969991,U,IB,1,2,2044,136198,160,"43,407.44",7,10:00,251,11/3/2018,10:32:00
7602970056,U,OB,1,7,10738,137798,31,"43,417.83",3,19:00,251,11/13/2018,19:51:00
7602970056,U,IB,1,7,10738,137798,130,"43,414.10",7,2:00,251,11/10/2018,2:31:00
7602970092,U,IB,1,6,9635,136198,160,"43,407.36",7,8:00,251,11/3/2018,8:34:00
7602970139,U,IB,1,2,1722,126445,157,"43,412.37",5,8:00,251,11/8/2018,8:59:00
760297023X,U,IB,1,2,1597,127763,158,"43,418.68",4,16:00,251,11/14/2018,16:24:00
7602970312,U,CTY,1,4,3459,290278,173,"43,418.53",4,12:00,251,11/14/2018,12:37:00
7602970312,U,OB,1,4,3459,290278,10,"43,419.54",5,13:00,251,11/15/2018,13:03:00
7602970330,U,IB,1,3,2506,134735,153,"43,414.27",7,6:00,251,11/10/2018,6:33:00
7602970395,U,IB,1,1,1593,127924,159,"43,414.34",7,8:00,251,11/10/2018,8:12:00
7602970550,U,IB,1,1,248,138676,124,"43,420.25",6,6:00,251,11/16/2018,6:06:00
7603036615,U,IB,1,1,350,138205,139,"43,394.10",1,2:00,522,10/21/2018,2:28:00
7603041125,U,OB,1,1,340,125061,68,"43,415.89",1,21:00,522,11/11/2018,21:19:00
760304635X,U,OB,1,1,224,133188,70,"43,418.35",4,8:00,522,11/14/2018,8:30:00
760305438X,U,OB,1,2,420,133188,70,"43,418.37",4,8:00,522,11/14/2018,8:52:00
7603055306,U,OB,1,1,300,132558,79,"43,403.44",3,10:00,522,10/30/2018,10:33:00
7603070201,U,IB,1,1,475,559329,162,"43,414.21",7,5:00,522,11/10/2018,5:04:00
7603073447,U,OB,1,12,3440,127097,74,"43,407.81",7,19:00,522,11/3/2018,19:24:00
7603075088,U,OB,1,1,276,125787,66,"43,396.10",3,2:00,522,10/23/2018,2:21:00
7603075344,U,OB,1,5,1902,281160,64,"43,399.06",6,1:00,522,10/26/2018,1:22:00
7603075344,U,OB,1,5,1902,281160,25,"43,399.31",6,7:00,522,10/26/2018,7:31:00
7603078433,U,OB,1,1,290,278601,79,"43,418.07",4,1:00,522,11/14/2018,1:34:00
7603079946,U,OB,1,3,1275,125061,68,"43,416.21",2,5:00,522,11/12/2018,5:04:00
7603130656,U,OB,1,1,726,136174,85,"43,399.47",6,11:00,548,10/26/2018,11:23:00
7603130766,U,OB,1,1,337,530277,72,"43,406.52",6,12:00,548,11/2/2018,12:22:00
7603130802,U,OB,1,1,337,133998,69,"43,412.73",5,17:00,548,11/8/2018,17:38:00
7603318013,U,OB,1,2,376,134553,76,"43,412.49",5,11:00,558,11/8/2018,11:40:00
7603331067,U,OB,1,10,6836,133998,69,"43,412.81",5,19:00,558,11/8/2018,19:26:00
760333378X,U,OB,1,2,710,128913,98,"43,411.48",4,11:00,558,11/7/2018,11:27:00
7603333936,U,OB,1,8,8250,251288,71,"43,419.65",5,15:00,558,11/15/2018,15:38:00
7603335925,U,IB,1,1,909,132128,102,"43,405.41",5,9:00,558,11/1/2018,9:50:00
7603339739,U,OB,1,1,305,530589,71,"43,420.31",6,7:00,558,11/16/2018,7:30:00
7603341059,U,IB,1,10,6493,560958,100,"43,401.38",1,9:00,558,10/28/2018,9:07:00
7603341077,U,OB,1,3,2060,140304,83,"43,402.98",2,23:00,558,10/29/2018,23:34:00
7603492336,U,OB,1,1,50,138217,64,"43,408.52",1,12:00,432,11/4/2018,12:34:00
7603492354,U,OB,1,1,50,138217,64,"43,408.52",1,12:00,432,11/4/2018,12:32:00
7603542312,U,OB,1,1,3220,118532,60,"43,405.70",5,16:00,432,11/1/2018,16:43:00
7603548225,U,OB,1,20,4550,138208,70,"43,401.38",1,9:00,432,10/28/2018,9:11:00
7603548234,U,OB,1,6,2530,140278,69,"43,417.48",3,11:00,432,11/13/2018,11:37:00
760355026X,U,IB,1,1,869,119931,129,"43,399.15",6,3:00,432,10/26/2018,3:34:00
7603554046,U,OB,1,1,140,279944,79,"43,412.59",5,14:00,432,11/8/2018,14:15:00
7603558886,U,OB,1,1,305,133804,71,"43,403.89",3,21:00,432,10/30/2018,21:27:00
7603559362,U,OB,1,4,369,133804,71,"43,403.90",3,21:00,432,10/30/2018,21:35:00
7603559427,U,OB,1,1,416,133804,71,"43,403.90",3,21:00,432,10/30/2018,21:30:00
7603560572,U,OB,1,3,2166,133017,66,"43,405.64",5,15:00,432,11/1/2018,15:25:00
7603560572,U,OB,1,3,2166,133017,90,"43,405.64",5,15:00,432,11/1/2018,15:28:00
7603566027,U,OB,1,1,390,279944,79,"43,412.54",5,12:00,432,11/8/2018,12:52:00
7603566063,U,IB,1,2,1525,133491,122,"43,414.05",7,1:00,432,11/10/2018,1:17:00
7603566146,U,OB,1,6,11220,140278,69,"43,417.49",3,11:00,432,11/13/2018,11:45:00
7603567291,U,IB,1,4,550,119931,129,"43,399.22",6,5:00,432,10/26/2018,5:18:00
7603567365,U,OB,1,2,250,251290,73,"43,406.31",6,7:00,432,11/2/2018,7:23:00
760356742X,U,IB,1,2,220,133491,122,"43,414.04",7,0:00,432,11/10/2018,0:54:00
7603567796,U,OB,1,2,3039,290893,25,"43,397.81",4,19:00,432,10/24/2018,19:32:00
7603568703,U,OB,1,5,9350,353204,79,"43,416.13",2,3:00,432,11/12/2018,3:13:00
7603569758,U,OB,1,8,8792,261094,85,"43,394.40",1,9:00,432,10/21/2018,9:33:00
7603569803,U,OB,1,7,8495,133804,71,"43,403.90",3,21:00,432,10/30/2018,21:40:00
7603570674,U,OB,1,1,45,138392,71,"43,398.43",5,10:00,432,10/25/2018,10:24:00
7603571545,U,IB,1,3,4,125954,159,"43,416.56",2,13:00,432,11/12/2018,13:27:00
7603573543,U,IB,1,3,1980,119931,129,"43,399.20",6,4:00,432,10/26/2018,4:43:00
7603573552,U,OB,1,4,9522,118532,60,"43,405.75",5,18:00,432,11/1/2018,18:01:00
7603573561,U,OB,1,7,2635,134743,64,"43,411.15",4,3:00,432,11/7/2018,3:35:00
7603573570,U,CTY,1,3,2445,121285,175,"43,420.13",6,3:00,432,11/16/2018,3:06:00
760358073X,U,OB,1,1,300,290893,72,"43,396.65",3,15:00,432,10/23/2018,15:31:00
7603581207,U,OB,1,1,236,118532,60,"43,405.68",5,16:00,432,11/1/2018,16:17:00
7603581490,U,OB,1,2,1495,129585,71,"43,411.67",4,16:00,432,11/7/2018,16:08:00
7603673441,U,IB,1,1,9,531193,164,"43,400.50",7,11:00,216,10/27/2018,11:57:00
760367357X,U,CTY,1,3,138,119851,176,"43,418.30",4,7:00,216,11/14/2018,7:19:00
7603673589,U,IB,1,1,20,123784,159,"43,420.20",6,4:00,216,11/16/2018,4:52:00
7603721630,U,IB,1,1,8,119748,130,"43,395.20",2,4:00,216,10/22/2018,4:49:00
7603721695,U,IB,1,4,96,127672,126,"43,398.69",5,16:00,216,10/25/2018,16:28:00
7603721897,U,IB,1,1,88,134053,124,"43,414.28",7,6:00,216,11/10/2018,6:46:00
7603721915,U,IB,1,1,20,126445,163,"43,415.20",1,4:00,216,11/11/2018,4:48:00
7603721933,U,IB,1,4,114,126445,163,"43,415.21",1,4:00,216,11/11/2018,4:56:00
760375343X,U,OB,1,1,242,134282,91,"43,405.36",5,8:00,841,11/1/2018,8:38:00
760375343X,U,OB,1,1,242,134282,91,"43,405.36",5,8:00,841,11/1/2018,8:38:00
7603755034,U,OB,1,3,5230,124174,77,"43,413.18",6,4:00,841,11/9/2018,4:21:00
7603755144,U,OB,1,5,3290,124174,77,"43,413.15",6,3:00,841,11/9/2018,3:42:00
760375519X,U,OB,1,4,2437,137070,77,"43,411.07",4,1:00,841,11/7/2018,1:36:00
7603755923,U,OB,1,1,500,132567,70,"43,419.02",5,0:00,841,11/15/2018,0:35:00
7603757995,U,OB,1,1,529,290094,69,"43,412.38",5,9:00,841,11/8/2018,9:10:00
7603759279,U,OB,1,3,1570,132567,70,"43,419.01",5,0:00,841,11/15/2018,0:19:00
7603759297,U,OB,1,3,1943,132567,70,"43,419.06",5,1:00,841,11/15/2018,1:33:00
7603771745,U,OB,1,1,710,129758,73,"43,417.65",3,15:00,841,11/13/2018,15:36:00
7603771790,U,OB,1,2,970,137285,83,"43,416.22",2,5:00,841,11/12/2018,5:12:00
7603822978,U,OB,1,1,722,137070,77,"43,411.00",3,23:00,841,11/6/2018,23:54:00
7603823665,U,OB,1,1,181,126230,74,"43,404.03",4,0:00,841,10/31/2018,0:42:00
7603829641,U,OB,1,1,260,125254,68,"43,403.88",3,21:00,841,10/30/2018,21:06:00
7603832290,U,OB,1,1,245,139544,62,"43,403.52",3,12:00,841,10/30/2018,12:30:00
7603832364,U,OB,1,1,210,126230,74,"43,404.26",4,6:00,841,10/31/2018,6:16:00
7603835700,U,OB,1,1,600,137285,83,"43,416.61",2,14:00,841,11/12/2018,14:43:00
7603835700,U,OB,1,1,600,137285,10,"43,417.49",3,11:00,841,11/13/2018,11:52:00
7603841420,U,OB,1,1,208,127196,76,"43,398.41",5,9:00,841,10/25/2018,9:48:00
7603855015,U,OB,1,1,213,290094,69,"43,412.39",5,9:00,841,11/8/2018,9:20:00
7603856225,U,OB,1,2,100,139544,62,"43,403.56",3,13:00,841,10/30/2018,13:21:00
7603859534,U,OB,1,1,460,125404,74,"43,403.22",3,5:00,841,10/30/2018,5:20:00
7603859552,U,OB,1,1,210,131914,81,"43,405.35",5,8:00,841,11/1/2018,8:26:00
7603865923,U,OB,1,1,150,133255,60,"43,412.03",5,0:00,841,11/8/2018,0:44:00
7603865997,U,OB,1,1,715,132019,84,"43,413.47",6,11:00,841,11/9/2018,11:14:00
7603865997,U,OB,1,1,715,132019,84,"43,413.47",6,11:00,841,11/9/2018,11:14:00
7603866006,U,OB,1,1,715,290094,69,"43,412.35",5,8:00,841,11/8/2018,8:21:00
7603866033,U,OB,1,1,714,134356,87,"43,418.15",4,3:00,841,11/14/2018,3:34:00
7603866051,U,OB,1,2,1030,134356,87,"43,418.14",4,3:00,841,11/14/2018,3:19:00
7603866098,U,OB,1,1,515,137285,83,"43,416.28",2,6:00,841,11/12/2018,6:41:00
7603866143,U,OB,1,3,2145,127483,75,"43,416.50",2,11:00,841,11/12/2018,11:57:00
7603866161,U,OB,1,1,515,129758,73,"43,417.63",3,15:00,841,11/13/2018,15:14:00
7603866170,U,OB,1,1,515,132866,71,"43,418.44",4,10:00,841,11/14/2018,10:36:00
760386618X,U,OB,1,1,515,132866,71,"43,418.45",4,10:00,841,11/14/2018,10:41:00
7603866208,U,OB,1,1,515,129758,73,"43,417.63",3,15:00,841,11/13/2018,15:11:00
7603869059,U,OB,1,2,1405,290094,69,"43,412.40",5,9:00,841,11/8/2018,9:32:00
7603869535,U,OB,1,24,1973,129758,73,"43,417.74",3,17:00,841,11/13/2018,17:48:00
7603874265,U,OB,1,2,942,129758,73,"43,417.69",3,16:00,841,11/13/2018,16:30:00
7603874310,U,OB,1,2,741,129758,73,"43,417.75",3,18:00,841,11/13/2018,18:06:00
760387553X,U,OB,1,1,52,T730211723,76,"43,416.14",2,3:00,841,11/12/2018,3:22:00
7603875888,U,OB,1,1,168,124174,77,"43,413.15",6,3:00,841,11/9/2018,3:35:00
7603875906,U,OB,1,1,257,136348,98,"43,410.98",3,23:00,841,11/6/2018,23:35:00
7603876658,U,OB,1,1,220,136593,74,"43,406.98",6,23:00,841,11/2/2018,23:33:00
7603877996,U,OB,1,1,170,125254,21,"43,405.15",5,3:00,841,11/1/2018,3:35:00
7603877996,U,OB,1,1,170,125254,68,"43,403.88",3,21:00,841,10/30/2018,21:03:00
7603878133,U,OB,1,1,595,123935,72,"43,420.08",6,1:00,841,11/16/2018,1:56:00
7603878225,U,OB,1,1,390,136348,98,"43,411.00",3,23:00,841,11/6/2018,23:56:00
760388972X,U,OB,1,1,286,132866,71,"43,418.48",4,11:00,841,11/14/2018,11:28:00
7603891939,U,OB,1,1,664,125254,68,"43,403.97",3,23:00,841,10/30/2018,23:20:00
7603895394,U,OB,1,1,185,139544,62,"43,403.50",3,12:00,841,10/30/2018,12:06:00
7603904780,U,OB,1,2,2630,134356,87,"43,418.14",4,3:00,841,11/14/2018,3:24:00
7603919466,U,OB,1,2,425,133598,71,"43,402.64",2,15:00,841,10/29/2018,15:27:00
7603921592,U,OB,1,1,710,134356,87,"43,418.15",4,3:00,841,11/14/2018,3:43:00
7603925278,U,IB,1,3,1281,132249,114,"43,402.66",2,15:00,685,10/29/2018,15:48:00
7603926057,U,IB,1,7,15904,132481,102,"43,421.10",7,2:00,685,11/17/2018,2:23:00
7603935773,U,OB,1,1,211,211520,70,"43,397.63",4,15:00,685,10/24/2018,15:08:00
7603936617,U,OB,1,1,90,118649,62,"43,407.79",7,18:00,685,11/3/2018,18:53:00
7603938065,U,OB,1,7,15904,121571,87,"43,398.59",5,14:00,685,10/25/2018,14:09:00
7603938267,U,OB,1,1,2469,290398,81,"43,409.90",2,21:00,685,11/5/2018,21:37:00
7603939385,U,OB,1,5,4445,139816,66,"43,413.68",6,16:00,685,11/9/2018,16:13:00
7603941769,U,OB,1,1,70,136301,72,"43,408.48",1,11:00,685,11/4/2018,11:37:00
7603942290,U,OB,1,3,2076,132457,74,"43,411.88",4,21:00,685,11/7/2018,21:08:00
7603953272,U,OB,1,7,16530,126086,43,"43,396.00",2,23:00,685,10/22/2018,23:55:00
7603956399,U,OB,1,12,11640,128337,70,"43,407.01",7,0:00,685,11/3/2018,0:20:00
7603956444,U,OB,1,7,16920,137200,75,"43,406.75",6,18:00,685,11/2/2018,18:06:00
7603957351,U,OB,1,1,275,139946,76,"43,416.42",2,9:00,685,11/12/2018,9:59:00
7603957800,U,OB,1,7,16415,139664,27,"43,398.75",5,18:00,685,10/25/2018,18:00:00
7603964290,U,OB,1,2,745,123713,74,"43,405.99",5,23:00,685,11/1/2018,23:51:00
7603964465,U,IB,1,1,1950,390245,115,"43,398.20",5,4:00,685,10/25/2018,4:46:00
7603964510,U,OB,1,2,1484,131663,71,"43,396.98",3,23:00,685,10/23/2018,23:26:00
7603969608,U,OB,1,8,18810,136020,74,"43,411.74",4,17:00,685,11/7/2018,17:42:00
7603974145,U,OB,1,3,5695,130805,68,"43,403.21",3,5:00,754,10/30/2018,5:05:00
7603974392,U,OB,1,3,4585,140430,62,"43,412.74",5,17:00,754,11/8/2018,17:42:00
7604032225,U,IB,1,1,1290,118929,112,"43,394.85",1,20:00,251,10/21/2018,20:17:00
7604032647,U,IB,1,1,550,118929,112,"43,394.92",1,22:00,251,10/21/2018,22:09:00
7604032665,U,CTY,1,1,550,136908,169,"43,396.22",3,5:00,251,10/23/2018,5:19:00
7604032775,U,IB,1,3,1893,127919,137,"43,399.38",6,9:00,251,10/26/2018,9:14:00
7604032784,U,IB,1,1,690,127919,137,"43,399.38",6,9:00,251,10/26/2018,9:08:00
7604033509,U,IB,1,1,47,139464,114,"43,404.26",4,6:00,251,10/31/2018,6:11:00
7604033985,U,IB,1,1,522,136397,130,"43,421.45",7,10:00,251,11/17/2018,10:51:00
7604034003,U,IB,1,10,13880,122769,164,"43,421.65",7,15:00,251,11/17/2018,15:30:00
7604034580,U,IB,1,1,2,134735,153,"43,414.27",7,6:00,251,11/10/2018,6:33:00
760403459X,U,IB,1,1,1,134735,153,"43,414.27",7,6:00,251,11/10/2018,6:34:00
7604037725,U,IB,1,2,1333,261053,153,"43,405.80",5,19:00,251,11/1/2018,19:17:00
7604037743,U,CTY,1,1,350,290019,170,"43,405.27",5,6:00,251,11/1/2018,6:29:00
7604037927,U,IB,1,5,3346,127919,137,"43,399.40",6,9:00,251,10/26/2018,9:41:00
7604038899,U,CTY,1,1,186,132749,177,"43,410.26",3,6:00,251,11/6/2018,6:17:00
7604039027,U,IB,1,2,1050,136292,163,"43,403.20",3,4:00,251,10/30/2018,4:51:00
7604039036,U,IB,1,2,1824,136292,163,"43,403.20",3,4:00,251,10/30/2018,4:44:00
760403921X,U,IB,1,1,261,137798,130,"43,414.15",7,3:00,251,11/10/2018,3:41:00
7604039229,U,IB,1,1,337,137798,130,"43,414.14",7,3:00,251,11/10/2018,3:24:00
7604039292,U,IB,1,2,283,127763,158,"43,418.72",4,17:00,251,11/14/2018,17:14:00
7604039375,U,IB,1,2,665,138676,124,"43,420.27",6,6:00,251,11/16/2018,6:30:00
7604039916,U,CTY,1,1,524,132398,173,"43,411.37",4,8:00,251,11/7/2018,8:51:00
7604040008,U,IB,1,1,125,850108,135,"43,413.38",6,9:00,251,11/9/2018,9:06:00
760404273X,U,IB,1,4,8160,138943,163,"43,403.64",3,15:00,251,10/30/2018,15:26:00
7604042940,U,IB,1,1,52,132879,129,"43,398.36",5,8:00,251,10/25/2018,8:43:00
760404295X,U,IB,1,1,362,126989,161,"43,411.31",4,7:00,251,11/7/2018,7:20:00
7604043088,U,IB,1,1,680,127924,159,"43,414.32",7,7:00,251,11/10/2018,7:42:00
7604043097,U,IB,1,2,2444,134735,153,"43,414.27",7,6:00,251,11/10/2018,6:35:00
7604043097,U,IB,1,2,2444,134735,139,"43,414.28",7,6:00,251,11/10/2018,6:36:00
7604043115,U,IB,1,1,464,134735,153,"43,414.28",7,6:00,251,11/10/2018,6:46:00
7604043115,U,OB,1,1,464,134735,34,"43,417.38",3,9:00,251,11/13/2018,9:12:00
7604043261,U,CTY,1,1,919,290278,173,"43,418.54",4,12:00,251,11/14/2018,12:51:00
7604047771,U,IB,1,2,1560,126445,157,"43,412.36",5,8:00,251,11/8/2018,8:38:00
7604052263,U,IB,1,1,550,133250,155,"43,413.87",6,20:00,251,11/9/2018,20:55:00
7604052272,U,IB,1,1,550,133250,155,"43,413.87",6,20:00,251,11/9/2018,20:55:00
7604052290,U,IB,1,1,550,135708,159,"43,412.14",5,3:00,251,11/8/2018,3:23:00
760405230X,U,OB,1,1,550,132398,94,"43,411.38",4,9:00,251,11/7/2018,9:04:00
760405230X,U,OB,1,1,550,132398,94,"43,411.38",4,9:00,251,11/7/2018,9:04:00
7604052373,U,IB,1,1,550,126445,157,"43,412.40",5,9:00,251,11/8/2018,9:40:00
760405241X,U,IB,1,1,550,290861,153,"43,413.44",6,10:00,251,11/9/2018,10:30:00
7604052492,U,IB,1,1,550,850108,135,"43,413.57",6,13:00,251,11/9/2018,13:39:00
7604052620,U,IB,1,1,550,127924,159,"43,414.33",7,7:00,251,11/10/2018,7:49:00
7604052878,U,IB,1,1,550,138812,112,"43,419.65",5,15:00,251,11/15/2018,15:32:00
7604052923,U,IB,1,1,550,138812,112,"43,419.65",5,15:00,251,11/15/2018,15:33:00
7604053042,U,IB,1,1,550,138676,124,"43,420.28",6,6:00,251,11/16/2018,6:47:00
7604057451,U,IB,1,2,980,126989,161,"43,411.29",4,7:00,251,11/7/2018,7:04:00
760405758X,U,IB,1,6,5160,122769,164,"43,421.61",7,14:00,251,11/17/2018,14:42:00
7604059276,U,CTY,1,7,3350,138812,S   ,"43,419.82",5,19:00,251,11/15/2018,19:47:00
7604059276,U,IB,1,7,3350,138812,112,"43,419.62",5,14:00,251,11/15/2018,14:51:00
7604059285,U,IB,1,1,359,138812,112,"43,419.60",5,14:00,251,11/15/2018,14:21:00
7604068763,U,IB,1,1,12,137798,130,"43,414.13",7,3:00,251,11/10/2018,3:07:00
7604068873,U,IB,1,1,52,127693,118,"43,417.31",3,7:00,251,11/13/2018,7:25:00
760407023X,U,IB,1,1,183,138676,124,"43,420.28",6,6:00,251,11/16/2018,6:42:00
7604070258,U,IB,1,1,438,121587,157,"43,421.80",7,19:00,251,11/17/2018,19:15:00
7604070267,U,IB,1,1,723,136397,130,"43,421.45",7,10:00,251,11/17/2018,10:48:00
7604070276,U,IB,1,1,170,136397,130,"43,421.52",7,12:00,251,11/17/2018,12:30:00
7604070294,U,IB,1,1,169,136397,130,"43,421.53",7,12:00,251,11/17/2018,12:48:00
7604077920,U,IB,1,2,367,138812,112,"43,419.64",5,15:00,251,11/15/2018,15:20:00
