Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
9181008563,U,OB,1,1,155,136490,78,13:00.0,5,23:00,830
9191152764,U,IB,1,1,74,131801,100,35:00.0,6,17:00,266
9192860716,U,OB,1,1,151,134973,64,15:00.0,3,13:00,402
9192860954,U,OB,1,1,151,134973,64,13:00.0,3,14:00,402
9192860963,U,OB,1,1,151,134973,64,11:00.0,3,14:00,402
9192860972,U,OB,1,1,151,134973,64,18:00.0,3,14:00,402
9192861147,U,OB,1,1,170,126651,72,21:00.0,5,21:00,402
9192861284,U,OB,1,1,95,135461,73,02:00.0,5,22:00,402
9192862559,U,OB,1,1,175,133570,75,35:00.0,4,8:00,402
9192862925,U,OB,1,1,124,136038,72,52:00.0,4,13:00,402
9192862999,U,OB,1,1,76,136038,72,54:00.0,4,13:00,402
9192864364,U,OB,1,2,88,131345,27,16:00.0,6,1:00,402
9192864712,U,OB,1,1,101,290897,70,34:00.0,6,16:00,402
9192865538,U,OB,1,1,60,127240,40,10:00.0,6,0:00,402
9192865538,U,OB,1,1,60,127240,64,36:00.0,5,0:00,402
9192865940,U,OB,1,1,81,139854,70,13:00.0,6,21:00,402
919286727X,U,IB,1,1,81,126272,113,59:00.0,7,15:00,402
919286738X,U,IB,1,1,81,126272,113,39:00.0,7,17:00,402
9193705900,U,OB,1,1,157,132078,85,14:00.0,6,1:00,521
919370602X,U,OB,1,2,146,132078,85,28:00.0,6,1:00,521
9193707514,U,OB,1,1,76,290075,72,26:00.0,7,1:00,521
9197606280,U,OB,1,1,285,124137,87,20:00.0,6,2:00,423
9197606345,U,OB,1,1,157,124137,87,05:00.0,6,4:00,423
9197606428,U,OB,1,1,157,123101,62,38:00.0,5,12:00,423
9197606913,U,OB,1,1,455,131324,70,07:00.0,6,18:00,423
9197607270,U,IB,1,1,58,390236,127,12:00.0,2,5:00,423
9197607546,U,IB,1,1,191,390236,127,43:00.0,2,3:00,423
9197607591,U,IB,1,1,157,132249,114,21:00.0,2,14:00,423
9197607885,U,OB,1,1,207,290354,83,00:00.0,2,16:00,423
919760827X,U,OB,1,1,132,251290,73,46:00.0,6,8:00,423
9197608581,U,OB,1,1,210,251290,73,50:00.0,6,8:00,423
9197608691,U,OB,1,1,58,251290,73,19:00.0,6,8:00,423
9197609690,U,OB,1,1,46,431080,64,23:00.0,1,20:00,423
9197610168,U,OB,1,1,390,290398,81,32:00.0,2,21:00,423
9197611221,U,OB,1,1,190,140430,62,57:00.0,5,17:00,423
9197611661,U,OB,1,1,290,311058,77,32:00.0,1,0:00,423
9197612276,U,OB,1,1,77,129514,81,37:00.0,2,16:00,423
919821844X,U,OB,1,1,38,134759,83,48:00.0,3,23:00,318
9198220383,U,OB,1,1,62,530632,92,27:00.0,1,3:00,318
9198220392,U,OB,1,1,62,530632,92,28:00.0,1,3:00,318
919822053X,U,IB,1,1,57,134844,100,05:00.0,2,13:00,318
919822196X,U,OB,1,2,76,251290,98,36:00.0,1,10:00,318
9198222235,U,IB,1,1,45,251290,150,26:00.0,1,10:00,318
9198222235,U,OB,1,1,45,251290,98,23:00.0,1,10:00,318
919822251X,U,OB,1,1,62,251290,16,27:00.0,1,8:00,318
919822251X,U,OB,1,1,62,251290,16,27:00.0,1,8:00,318
9198223041,U,IB,1,1,44,R621810773,100,51:00.0,4,0:00,318
919822328X,U,IB,1,1,190,R621810773,100,43:00.0,4,0:00,318
919822350X,U,IB,1,1,158,R621810773,100,04:00.0,4,2:00,318
9198223986,U,OB,1,1,225,119015,40,23:00.0,6,6:00,318
9198223986,U,IB,1,1,225,119015,100,52:00.0,6,0:00,318
9198224096,U,IB,1,1,77,R621810773,100,21:00.0,4,4:00,318
9198224509,U,IB,1,1,57,R621810773,100,52:00.0,4,1:00,318
9198224810,U,IB,1,1,58,139994,163,27:00.0,4,13:00,318
9198225187,U,IB,1,1,77,R621810773,100,18:00.0,4,0:00,318
9198225544,U,IB,1,1,200,R621810773,100,10:00.0,4,2:00,318
9198225562,U,IB,1,1,175,139994,163,27:00.0,4,13:00,318
9198225719,U,IB,1,1,44,R621810773,100,34:00.0,4,2:00,318
9198226186,U,OB,1,1,103,R621975602,75,16:00.0,5,2:00,318
9198226296,U,OB,1,1,80,R621975602,75,23:00.0,5,2:00,318
9198226727,U,OB,1,1,78,139729,68,33:00.0,6,15:00,318
9198226882,U,OB,1,1,83,R621877257,78,43:00.0,6,21:00,318
9198227102,U,OB,1,1,67,559832,78,46:00.0,7,4:00,318
919822779X,U,OB,1,1,56,R621502484,64,27:00.0,1,18:00,318
9198227845,U,OB,1,1,77,R621502484,64,03:00.0,1,18:00,318
9198229926,U,OB,1,1,57,558590,62,38:00.0,5,17:00,318
919823021X,U,OB,1,1,58,FLCX538971,70,39:00.0,4,22:00,318
9198230348,U,OB,1,1,158,FLCX538971,70,49:00.0,4,22:00,318
9198230467,U,IB,1,1,173,291137,163,55:00.0,6,1:00,318
9198231594,U,OB,1,1,62,290950,72,29:00.0,6,3:00,318
9198231594,U,IB,1,1,62,290950,138,13:00.0,6,6:00,318
9198232429,U,IB,1,1,99,133670,116,40:00.0,6,8:00,318
9198232438,U,IB,1,2,273,133670,116,16:00.0,6,10:00,318
9198232501,U,IB,1,1,58,133670,116,50:00.0,6,10:00,318
919823252X,U,IB,1,2,116,133670,116,23:00.0,6,10:00,318
919823252X,U,IB,1,2,116,133670,120,46:00.0,6,10:00,318
9198232557,U,IB,1,1,130,133670,116,06:00.0,6,11:00,318
9198232941,U,OB,1,1,58,131672,72,15:00.0,7,3:00,318
919823296X,U,OB,1,2,76,131672,72,19:00.0,7,3:00,318
9198233161,U,OB,1,1,38,131672,72,15:00.0,7,3:00,318
9198233464,U,OB,1,2,142,131672,72,37:00.0,7,3:00,318
9198233639,U,OB,1,2,116,530847,76,13:00.0,1,9:00,318
9198233904,U,OB,1,1,58,131672,72,12:00.0,7,3:00,318
9198233969,U,OB,1,1,58,131672,72,23:00.0,7,3:00,318
9198233978,U,OB,1,1,241,136425,81,38:00.0,7,4:00,318
9198234050,U,OB,1,1,58,131672,72,16:00.0,7,3:00,318
9198234088,U,OB,1,1,77,131672,72,32:00.0,7,3:00,318
9198234160,U,OB,1,2,54,132521,77,14:00.0,3,17:00,318
9198234270,U,OB,1,1,38,134216,74,29:00.0,3,12:00,318
9198234362,U,OB,1,2,116,134216,74,15:00.0,3,11:00,318
9198234362,U,OB,1,2,116,134216,88,16:00.0,3,11:00,318
9198234427,U,OB,1,1,38,134216,74,19:00.0,3,11:00,318
9198234427,U,OB,1,1,38,134216,88,20:00.0,3,11:00,318
9198234748,U,OB,1,1,67,134924,71,22:00.0,3,18:00,318
919823527X,U,OB,1,1,57,134216,94,40:00.0,3,11:00,318
919823527X,U,OB,1,1,57,134216,94,40:00.0,3,11:00,318
9198235325,U,OB,1,1,57,134216,74,14:00.0,3,12:00,318
919823615X,U,OB,1,1,57,123552,69,27:00.0,4,10:00,318
9198236232,U,OB,1,2,76,127925,76,42:00.0,4,2:00,318
9198236232,U,OB,1,2,76,127925,16,47:00.0,5,7:00,318
9198236306,U,OB,1,1,85,123552,69,47:00.0,4,9:00,318
9198236663,U,OB,1,1,74,134924,71,09:00.0,3,18:00,318
9198236773,U,OB,1,4,210,123552,69,35:00.0,4,10:00,318
9198237130,U,OB,1,1,77,561059,64,17:00.0,7,6:00,318
9198237451,U,OB,1,1,77,123552,69,30:00.0,4,8:00,318
9198237552,U,OB,1,1,67,123552,69,21:00.0,4,8:00,318
9198237819,U,OB,1,1,62,127925,76,47:00.0,4,2:00,318
9198237864,U,OB,1,1,80,130961,66,18:00.0,4,5:00,318
9198239431,U,OB,1,2,84,137259,72,35:00.0,5,3:00,318
9198239799,U,OB,1,1,80,261221,66,51:00.0,5,0:00,318
9198240091,U,OB,1,1,44,261221,66,36:00.0,5,2:00,318
9198240367,U,OB,1,1,50,261221,66,53:00.0,5,2:00,318
9198240917,U,OB,1,1,203,126981,89,01:00.0,5,22:00,318
9198240926,U,OB,1,1,203,126981,89,58:00.0,5,21:00,318
919824121X,U,OB,1,1,91,132170,66,40:00.0,7,10:00,318
9198241458,U,OB,1,1,57,132170,66,01:00.0,7,10:00,318
9198241604,U,OB,1,1,58,132170,66,52:00.0,7,9:00,318
919824209X,U,OB,1,2,218,132493,62,15:00.0,7,4:00,318
9198242118,U,OB,1,1,58,132493,62,10:00.0,7,1:00,318
9198242475,U,OB,1,1,65,132493,88,54:00.0,7,15:00,318
9198242475,U,OB,1,1,65,132493,62,24:00.0,7,2:00,318
9198242594,U,OB,1,1,278,T730211723,76,42:00.0,2,0:00,318
9198242713,U,OB,1,1,38,T730211723,76,20:00.0,2,1:00,318
9198242814,U,IB,1,1,91,136672,102,40:00.0,1,23:00,318
9198243162,U,OB,1,1,38,137037,15,27:00.0,2,11:00,318
9198243162,U,OB,1,1,38,137037,79,21:00.0,7,19:00,318
9198243703,U,OB,1,1,58,890286,73,25:00.0,2,16:00,318
9198243997,U,OB,1,1,38,251213,62,27:00.0,5,5:00,318
9198244372,U,OB,1,1,58,251213,62,35:00.0,5,3:00,318
9198245849,U,OB,1,2,156,251213,62,29:00.0,5,6:00,318
9198245986,U,IB,1,1,203,134462,102,18:00.0,5,10:00,318
9198246188,U,OB,1,1,133,131416,85,58:00.0,5,16:00,318
9198246572,U,OB,1,1,83,131416,85,49:00.0,5,16:00,318
919824660X,U,OB,1,1,130,131416,85,11:00.0,5,17:00,318
9198247425,U,OB,1,1,91,130964,89,51:00.0,6,16:00,318
9198247755,U,OB,1,1,278,122994,60,26:00.0,6,9:00,318
919824880X,U,OB,1,1,83,290398,85,27:00.0,7,2:00,318
9198248837,U,OB,1,1,58,290398,85,17:00.0,7,3:00,318
9198248891,U,OB,1,1,39,290398,85,21:00.0,7,4:00,318
9198508051,U,OB,1,1,75,138675,83,19:00.0,3,9:00,511
9198508978,U,OB,1,1,76,136667,70,53:00.0,1,0:00,511
9198509252,U,OB,1,1,155,131613,66,07:00.0,5,6:00,511
9198511113,U,OB,1,1,81,138814,53,35:00.0,2,8:00,511
9198511113,U,OB,1,1,81,138814,76,04:00.0,1,2:00,511
9198511966,U,OB,1,1,175,131257,77,01:00.0,5,16:00,511
9198512168,U,OB,1,1,40,131257,77,06:00.0,5,12:00,511
9198512855,U,OB,1,1,75,124033,83,52:00.0,7,8:00,511
9198512956,U,OB,1,1,148,124033,83,37:00.0,7,6:00,511
9201679810,U,OB,1,10,5747,129574,12,24:00.0,4,6:00,920
9201679810,U,OB,1,10,5747,129574,71,35:00.0,6,10:00,920
9240489455,U,IB,1,1,3635,136576,163,34:00.0,6,6:00,250
9240489491,U,IB,1,1,4020,132393,130,42:00.0,5,15:00,250
9240489500,U,IB,1,1,2036,132393,130,10:00.0,5,16:00,250
9240493011,U,IB,1,1,2036,132393,130,18:00.0,5,16:00,250
9240493020,U,CTY,1,1,1816,132393,S   ,47:00.0,5,19:00,250
9240493020,U,IB,1,1,1816,132393,130,15:00.0,5,16:00,250
9352517341,U,OB,1,1,270,126219,70,52:00.0,1,23:00,653
9352517873,U,OB,1,2,436,138770,76,58:00.0,1,14:00,653
9352518369,U,OB,1,20,1140,126219,53,03:00.0,4,21:00,653
9352518369,U,OB,1,20,1140,126219,70,08:00.0,1,22:00,653
9352519303,U,OB,1,1,200,123267,64,30:00.0,3,21:00,653
9352519597,U,OB,1,2,338,128522,79,23:00.0,3,22:00,653
9352520302,U,OB,1,14,2250,139525,77,03:00.0,5,16:00,653
9352520302,U,OB,1,14,2250,139525,35,45:00.0,3,8:00,653
9352520733,U,OB,1,2,99,135630,77,35:00.0,4,23:00,653
935252088X,U,IB,1,2,185,118632,102,32:00.0,4,16:00,653
935252088X,U,OB,1,2,185,118632,45,16:00.0,2,21:00,653
935252088X,U,OB,1,2,185,118632,33,08:00.0,6,18:00,653
9352521045,U,OB,1,2,430,139525,77,38:00.0,5,15:00,653
9352521090,U,OB,1,1,112,135630,77,15:00.0,5,0:00,653
9352521411,U,OB,1,1,148,135630,77,49:00.0,4,23:00,653
9352522026,U,OB,1,1,16,135630,77,53:00.0,5,0:00,653
9352522163,U,OB,1,2,252,139460,72,29:00.0,6,0:00,653
9352522558,U,OB,1,3,310,135745,35,23:00.0,2,23:00,653
9352522558,U,OB,1,3,310,135745,66,23:00.0,6,5:00,653
9352523694,U,OB,1,1,193,251142,75,15:00.0,5,21:00,653
935252495X,U,OB,1,2,102,559029,69,24:00.0,3,3:00,653
9352525656,U,OB,1,5,345,123713,74,42:00.0,5,23:00,653
9352525977,U,OB,1,1,497,123713,90,35:00.0,6,9:00,653
9352525977,U,OB,1,1,497,123713,74,40:00.0,6,0:00,653
9352526132,U,OB,1,2,535,278780,72,38:00.0,3,23:00,653
9352526590,U,OB,1,1,341,123713,74,36:00.0,5,23:00,653
9352526691,U,OB,1,2,414,123713,74,33:00.0,5,22:00,653
9352527407,U,OB,1,25,375,278780,72,31:00.0,4,1:00,653
935252847X,U,OB,1,2,414,430157,48,21:00.0,3,13:00,653
935252847X,U,OB,1,2,414,430157,35,26:00.0,3,16:00,653
935252847X,U,OB,1,2,414,430157,66,46:00.0,7,17:00,653
9352529230,U,OB,1,2,338,249245,74,44:00.0,6,7:00,653
9352529414,U,OB,1,4,1697,249245,74,16:00.0,6,8:00,653
9352529524,U,OB,1,2,255,249245,74,18:00.0,6,8:00,653
9352530505,U,OB,1,18,840,118649,62,27:00.0,7,17:00,653
935253067X,U,OB,1,1,154,118649,62,15:00.0,7,18:00,653
9352531046,U,OB,1,2,165,135890,75,03:00.0,3,23:00,653
9352531679,U,OB,1,6,380,139493,69,09:00.0,1,12:00,653
9352532301,U,OB,1,2,155,139493,69,40:00.0,1,10:00,653
9352533246,U,OB,1,7,219,261057,77,35:00.0,5,4:00,653
9352534034,U,OB,1,1,207,126371,70,20:00.0,4,6:00,653
9352536050,U,OB,1,1,197,132457,74,00:00.0,4,21:00,653
9352536050,U,CTY,1,1,197,132457,G   ,46:00.0,5,2:00,653
9352536088,U,OB,1,1,148,132457,74,28:00.0,4,20:00,653
9352536454,U,IB,1,1,198,131886,102,17:00.0,6,11:00,653
9352536454,U,OB,1,1,198,131886,53,54:00.0,2,17:00,653
9352536638,U,OB,1,1,247,131867,89,31:00.0,5,17:00,653
9352537096,U,OB,1,1,247,129889,89,46:00.0,3,7:00,653
9352537233,U,OB,1,1,225,135270,89,52:00.0,7,13:00,653
9352537536,U,OB,1,7,123,126514,68,52:00.0,7,4:00,653
9352537866,U,OB,1,1,138,126514,68,41:00.0,7,4:00,653
9352538059,U,OB,1,15,2160,129889,89,17:00.0,3,7:00,653
935253837X,U,OB,1,1,247,139550,66,16:00.0,7,15:00,653
9352538553,U,OB,1,4,52,129889,89,13:00.0,3,9:00,653
9352539112,U,OB,1,1,310,139946,76,39:00.0,2,9:00,653
9352539516,U,OB,1,3,140,139946,76,52:00.0,2,8:00,653
9352539516,U,OB,1,3,140,139946,25,58:00.0,3,18:00,653
9352539846,U,OB,1,2,450,126976,77,18:00.0,3,7:00,653
9352540726,U,OB,1,1,140,135385,77,25:00.0,4,15:00,653
9352541496,U,OB,1,2,414,129570,79,24:00.0,5,4:00,653
9352542055,U,OB,1,2,296,129570,79,44:00.0,5,5:00,653
9352542239,U,OB,1,1,330,129570,79,36:00.0,5,4:00,653
9352542376,U,OB,1,1,238,211740,66,14:00.0,6,3:00,653
9352542504,U,OB,1,1,238,211740,66,12:00.0,6,3:00,653
9352542852,U,OB,1,2,93,140034,64,09:00.0,6,8:00,653
9352542944,U,OB,1,16,225,117336,27,00:00.0,7,9:00,653
9352542944,U,OB,1,16,225,117336,66,59:00.0,7,8:00,653
9352543173,U,OB,1,1,106,140034,64,49:00.0,6,7:00,653
9352543669,U,OB,1,1,198,140034,64,23:00.0,6,6:00,653
9352543916,U,OB,1,3,187,140034,64,01:00.0,6,8:00,653
9352543934,U,OB,1,1,400,140034,64,50:00.0,6,4:00,653
9352561433,U,OB,1,1,1163,140269,75,10:00.0,6,9:00,388
9352564944,U,IB,1,2,236,134701,100,19:00.0,7,9:00,388
9352566365,U,OB,1,1,547,290398,85,13:00.0,7,2:00,388
9401789215,U,OB,1,1,360,132132,83,59:00.0,6,0:00,921
9446378828,U,IB,1,1,175,558150,115,43:00.0,6,10:00,244
9447886387,U,CTY,1,1,176,131244,175,06:00.0,5,3:00,244
9447886414,U,IB,1,1,189,251198,135,57:00.0,3,23:00,244
9448528603,U,IB,1,5,2208,133970,157,16:00.0,1,3:00,244
9448657972,U,IB,1,1,380,R244930182,126,10:00.0,5,7:00,244
9448657981,U,IB,1,5,3136,R244930182,126,38:00.0,5,6:00,244
9448732552,U,IB,1,1,225,126460,116,24:00.0,4,12:00,244
9448732599,U,IB,1,3,787,126710,100,04:00.0,3,20:00,244
9448732635,U,IB,1,1,92,132461,153,55:00.0,6,3:00,244
9448732635,U,IB,1,1,92,132461,120,40:00.0,6,7:00,244
9448732644,U,IB,1,3,1497,123280,113,19:00.0,7,13:00,244
9448773665,U,IB,1,25,500,119027,126,03:00.0,4,4:00,244
9448773674,U,OB,1,108,2160,135919,87,04:00.0,5,13:00,244
9448773757,U,IB,1,1,110,390054,125,46:00.0,6,4:00,244
9448773757,U,IB,1,1,110,390054,125,46:00.0,6,4:00,244
9448773766,U,IB,1,1,260,390054,135,32:00.0,6,4:00,244
9448825300,U,IB,1,2,527,251207,118,27:00.0,5,17:00,244
944934066X,U,OB,1,1,32,R244930182,89,02:00.0,6,20:00,244
9449340679,U,OB,1,2,1445,R244930182,89,46:00.0,6,19:00,244
9449346911,U,CTY,1,1,215,131244,175,26:00.0,5,3:00,244
9449346920,U,IB,1,10,712,131136,163,49:00.0,3,4:00,244
9449410922,U,IB,1,1,800,431207,160,14:00.0,3,18:00,244
9449410931,U,IB,1,3,520,431207,160,25:00.0,3,18:00,244
9451859330,U,OB,1,1,301,123935,72,41:00.0,6,3:00,845
9470049161,U,IB,1,4,2902,135696,116,54:00.0,2,17:00,135
9470049226,U,OB,1,7,5470,137454,69,12:00.0,7,15:00,135
9470049253,U,OB,1,5,3261,136565,89,33:00.0,1,22:00,135
9470623426,U,OB,1,1,886,138192,78,59:00.0,3,8:00,303
9475128018,U,OB,1,2,1835,138549,70,39:00.0,2,17:00,145
9604754970,U,OB,1,9,3740,211131,81,06:00.0,1,17:00,511
9604754970,U,OB,1,9,3740,211131,53,47:00.0,3,18:00,511
9615252372,U,IB,1,1,485,140042,115,45:00.0,4,16:00,211
9615268001,U,OB,1,5,10260,125323,79,56:00.0,2,10:00,421
9615294484,U,OB,1,4,7700,430890,74,24:00.0,1,19:00,421
9623348272,U,IB,1,1,710,127450,160,47:00.0,4,7:00,135
9623360904,U,IB,1,1,532,124048,125,51:00.0,6,0:00,135
9623360904,U,OB,1,1,532,124048,71,37:00.0,6,0:00,135
9630570507,U,IB,1,17,17458,128158,118,36:00.0,3,9:00,890
9630574586,U,OB,1,5,3235,127027,72,47:00.0,4,16:00,658
9630574595,U,OB,1,1,650,137271,64,19:00.0,5,0:00,658
9682009069,U,OB,1,1,380,279897,81,37:00.0,4,2:00,868
9691318323,U,IB,1,2,290,137389,128,05:00.0,5,17:00,873
969131880X,U,IB,1,4,9495,134084,155,22:00.0,1,21:00,873
9774104394,U,IB,1,1,300,568056,114,23:00.0,6,0:00,324
9774152491,U,OB,1,1,160,136477,75,35:00.0,3,4:00,614
9774158505,U,OB,1,1,175,139037,73,28:00.0,7,10:00,882
9774165628,U,OB,1,1,140,139729,68,32:00.0,6,14:00,879
9774167947,U,OB,1,14,280,125236,89,05:00.0,5,12:00,303
9774168066,U,OB,1,5,1025,138032,85,59:00.0,2,17:00,104
9774169844,U,OB,1,1,275,R621975602,75,27:00.0,5,3:00,819
9774170623,U,OB,1,1,205,135740,96,46:00.0,1,15:00,370
9774170623,U,OB,1,1,205,135740,98,16:00.0,1,2:00,370
9774170870,U,IB,1,1,149,261318,118,56:00.0,3,14:00,658
9774171128,U,OB,1,1,150,132577,90,59:00.0,2,4:00,873
9774172291,U,OB,1,1,1290,138770,76,26:00.0,1,14:00,623
9774172347,U,OB,1,4,776,131879,71,20:00.0,1,12:00,347
9774173061,U,OB,1,3,582,251290,98,46:00.0,1,11:00,223
977417308X,U,OB,1,1,100,PAMT170056,75,22:00.0,1,22:00,367
9774173171,U,OB,1,1,295,249346,81,29:00.0,3,1:00,868
9774174042,U,OB,1,12,7395,PAMT170056,75,18:00.0,1,22:00,326
9774174437,U,OB,1,2,388,138032,85,59:00.0,2,17:00,256
9774174592,U,OB,1,3,408,135709,62,27:00.0,3,23:00,347
9774174969,U,OB,1,1,60,249346,81,23:00.0,3,1:00,875
9774175362,U,IB,1,8,7770,130454,105,47:00.0,1,14:00,531
9774175371,U,OB,1,28,3360,138192,78,41:00.0,3,11:00,303
9774175564,U,IB,1,3,1945,PAMT151312,124,23:00.0,4,11:00,863
9774176069,U,OB,1,3,1670,134114,74,36:00.0,3,0:00,675
9774176114,U,OB,1,1,136,202354,85,58:00.0,4,4:00,851
9774176242,U,IB,1,1,150,261318,118,56:00.0,3,14:00,303
977417649X,U,IB,1,1,170,R621923397,122,22:00.0,3,7:00,356
9774176700,U,IB,1,1,52,431009,120,45:00.0,2,17:00,479
9774176747,U,OB,1,1,125,128342,69,16:00.0,1,15:00,473
9774176774,U,IB,1,5,3855,123430,116,19:00.0,3,11:00,355
9774177187,U,OB,1,1,300,129819,66,30:00.0,4,16:00,644
9774177342,U,OB,1,1,120,132842,72,30:00.0,3,10:00,531
9774177571,U,IB,1,2,700,R621918998,131,39:00.0,1,0:00,532
9774177618,U,OB,1,16,320,136277,70,41:00.0,4,1:00,388
9774177645,U,OB,1,1,205,119825,76,33:00.0,3,0:00,548
9774177663,U,OB,1,25,500,137251,68,47:00.0,5,14:00,375
9774177737,U,OB,1,5,274,125303,76,18:00.0,4,7:00,882
9774177975,U,IB,1,4,3630,128680,155,13:00.0,4,7:00,574
9774178168,U,OB,1,3,582,R621975602,75,44:00.0,5,5:00,319
9774178498,U,OB,1,3,1925,82535,23,32:00.0,5,22:00,324
9774179322,U,OB,1,1,194,133854,87,13:00.0,3,20:00,309
9774179506,U,IB,1,1,100,134844,100,07:00.0,2,13:00,318
9774179845,U,OB,1,1,165,138259,78,03:00.0,4,20:00,809
9774179845,U,IB,1,1,165,138259,100,14:00.0,6,2:00,809
9774179863,U,IB,1,1,250,117031,115,34:00.0,6,15:00,878
9774179955,U,IB,1,1,500,559966,124,57:00.0,7,0:00,642
977418001X,U,IB,1,1,426,559149,128,26:00.0,4,0:00,324
977418001X,U,IB,1,1,426,559149,100,56:00.0,3,20:00,324
9774180312,U,IB,1,17,7831,133680,157,31:00.0,5,2:00,534
9774180541,U,IB,1,1,1089,00DOCK,156,28:00.0,3,15:00,324
9774180597,U,IB,1,1,155,202012,116,46:00.0,4,9:00,288
9774180716,U,IB,1,1,310,138336,167,08:00.0,5,17:00,272
9774180725,U,IB,1,1,165,125022,127,31:00.0,5,16:00,315
9774181284,U,OB,1,1,280,134662,87,35:00.0,1,8:00,851
9774181468,U,OB,1,17,520,132801,69,27:00.0,5,9:00,272
9774181724,U,IB,1,1,360,132463,128,23:00.0,4,12:00,261
9774181861,U,OB,1,1,100,129561,83,31:00.0,3,15:00,661
9774182027,U,IB,1,1,346,559149,128,27:00.0,4,0:00,324
9774182027,U,IB,1,1,346,559149,100,55:00.0,3,20:00,324
9774182072,U,OB,1,9,5785,125462,85,08:00.0,5,8:00,326
9774182247,U,OB,1,4,1875,139631,66,58:00.0,5,8:00,322
9774182375,U,IB,1,2,3990,117743,120,14:00.0,4,7:00,272
9774182375,U,IB,1,2,3990,117743,120,14:00.0,4,7:00,272
9774182467,U,IB,1,5,2110,132168,113,23:00.0,6,15:00,854
9774182714,U,OB,1,1,75,135549,89,02:00.0,3,11:00,629
9774182851,U,OB,1,1,375,R621975602,75,48:00.0,5,1:00,375
977418287X,U,OB,1,1,80,122662,79,56:00.0,6,22:00,888
9774182898,U,OB,1,1,120,132785,66,05:00.0,6,0:00,630
9774182952,U,IB,1,7,1465,129572,129,39:00.0,6,16:00,153
9774183163,U,IB,1,4,685,118277,155,24:00.0,4,13:00,261
9774183677,U,IB,1,1,120,132168,113,00:00.0,6,11:00,859
9774183832,U,OB,1,1,244,R621975602,75,53:00.0,5,7:00,313
9774184254,U,IB,1,1,435,138336,167,29:00.0,5,17:00,272
977418430X,U,OB,1,3,260,139631,66,47:00.0,5,8:00,322
9774184337,U,OB,1,1,205,559997,73,51:00.0,6,3:00,621
9774184510,U,OB,1,20,480,126769,81,14:00.0,6,5:00,313
9774184539,U,OB,1,1,100,127463,85,36:00.0,3,16:00,808
9774184896,U,OB,1,1,120,134592,85,59:00.0,1,1:00,347
9774184941,U,OB,1,1,130,134592,85,59:00.0,1,1:00,370
9774185372,U,OB,1,1,85,138289,71,39:00.0,3,12:00,642
9774185419,U,OB,1,1,140,137813,89,58:00.0,2,22:00,894
9774185437,U,IB,1,1,40,130604,128,02:00.0,5,11:00,261
9774186207,U,OB,1,1,136,134475,71,39:00.0,2,5:00,322
9774186335,U,OB,1,1,200,129711,78,41:00.0,6,22:00,898
9774186591,U,IB,1,1,265,136203,102,23:00.0,6,7:00,272
9774186921,U,OB,1,1,12,125111,83,51:00.0,3,10:00,521
9774187462,U,OB,1,2,515,124236,98,22:00.0,6,16:00,322
9774187628,U,OB,1,1,233,126230,74,12:00.0,4,1:00,841
977418782X,U,IB,1,19,20000,560950,129,51:00.0,2,19:00,324
9774187866,U,OB,1,1,1690,128472,81,38:00.0,2,22:00,521
9774187920,U,OB,1,1,180,125137,70,11:00.0,3,2:00,658
9774187920,U,OB,1,1,180,125137,96,28:00.0,3,3:00,658
9774187976,U,OB,1,2,300,138994,71,40:00.0,4,9:00,658
9774188077,U,OB,1,1,365,291000,75,13:00.0,7,20:00,809
977418815X,U,CTY,1,15,8595,821437,B13 ,03:00.0,2,20:00,324
977418837X,U,IB,1,1,50,130774,112,24:00.0,2,14:00,864
9774188407,U,CTY,1,1,205,127383,173,45:00.0,7,10:00,355
977418848X,U,OB,1,1,500,134516,73,01:00.0,4,2:00,153
9774188517,U,OB,1,9,3145,136091,69,16:00.0,2,23:00,854
977418859X,U,OB,1,20,13435,127940,62,28:00.0,3,7:00,859
9774188719,U,IB,1,1,485,138190,100,34:00.0,3,11:00,272
9774189112,U,OB,1,1,140,202157,83,25:00.0,4,22:00,864
9774189287,U,OB,1,2,388,135210,64,44:00.0,5,21:00,614
9774189296,U,IB,1,1,120,128440,124,40:00.0,3,13:00,245
9774189314,U,OB,1,2,240,137262,75,42:00.0,4,11:00,347
9774189323,U,OB,1,1,194,131830,89,29:00.0,4,14:00,532
9774189332,U,IB,1,9,860,311915,160,08:00.0,3,21:00,324
9774189415,U,IB,1,5,1100,131317,157,08:00.0,5,18:00,243
9774189424,U,IB,1,1,194,138051,159,05:00.0,3,9:00,216
9774189451,U,OB,1,2,336,136834,60,25:00.0,4,11:00,149
977418947X,U,OB,1,3,60,127566,60,11:00.0,5,3:00,270
9774189525,U,OB,1,1,194,530016,98,42:00.0,3,16:00,272
9774189635,U,OB,1,2,245,135423,83,46:00.0,6,5:00,515
9774189680,U,IB,1,1,540,TTMS751639,100,31:00.0,1,15:00,153
977418969X,U,IB,1,5,7430,128891,135,28:00.0,4,6:00,322
977418980X,U,OB,1,1,100,130524,68,32:00.0,6,0:00,604
9774189828,U,OB,1,1,131,119168,66,37:00.0,2,21:00,820
9774189983,U,IB,1,1,55,134266,116,02:00.0,4,11:00,319
9774190185,U,OB,1,1,150,134973,83,55:00.0,4,14:00,531
9774190194,U,OB,1,1,500,134516,73,04:00.0,4,1:00,153
